name,geom,key,value
Millenium Shopping,"POLYGON ((-60.0262913 -3.1012513, -60.0262822 -3.1008568, -60.0252907 -3.1008464, -60.0252827 -3.1006697, -60.0249241 -3.1006418, -60.0249035 -3.1007737, -60.0242983 -3.1007741, -60.0243188 -3.100905, -60.0243778 -3.101055, -60.024461 -3.1011782, -60.0245683 -3.1012585, -60.0246782 -3.1012799, -60.0248418 -3.1012799, -60.0248392 -3.1013442, -60.025322 -3.1013388, -60.0255848 -3.1013413, -60.0256294 -3.1013429, -60.0260351 -3.1013363, -60.0260328 -3.1015504, -60.0261669 -3.1015076, -60.0262459 -3.1014215, -60.0262822 -3.1013281, -60.0262913 -3.1012513))",shop,mall
Bourbon Shopping Assis Brasil,"POLYGON ((-51.1835772 -30.0050133, -51.1835781 -30.0049362, -51.1840012 -30.0049471, -51.1840175 -30.0039122, -51.1843358 -30.0039156, -51.1843457 -30.0034225, -51.18508 -30.0034143, -51.1850594 -30.0044104, -51.1854944 -30.0044173, -51.1854628 -30.0053196, -51.1858483 -30.005299, -51.185845 -30.0054017, -51.1858368 -30.0056601, -51.185433 -30.0056671, -51.1854331 -30.0065763, -51.1858444 -30.0065626, -51.1858483 -30.006727, -51.1854193 -30.0067544, -51.1853868 -30.0075852, -51.1851502 -30.0076511, -51.1834765 -30.0082013, -51.1835244 -30.0069664, -51.1835709 -30.0053144, -51.183575 -30.0051937, -51.1835772 -30.0050133))",shop,mall
Shopping Tapajós,"POLYGON ((-49.2802422 -25.4135257, -49.2802449 -25.4135838, -49.2798935 -25.4136734, -49.2797863 -25.4136904, -49.2797596 -25.413554, -49.2797138 -25.4133197, -49.2801162 -25.4132277, -49.2801859 -25.4132689, -49.2802422 -25.4135257))",shop,mall
Café da Terra,"POLYGON ((-45.150861 -19.7950328, -45.1506941 -19.795098, -45.1504897 -19.7949915, -45.1502298 -19.7951064, -45.1504875 -19.7956164, -45.1508829 -19.7953948, -45.1509251 -19.7951587, -45.150861 -19.7950328))",shop,mall
JK Iguatemi,"POLYGON ((-46.6905075 -23.5917561, -46.6894006 -23.5920734, -46.6890243 -23.5909711, -46.6901312 -23.5906538, -46.6905075 -23.5917561))",shop,mall
Centro Comercial Rio Tavares,"POLYGON ((-48.492902 -27.6602134, -48.4930641 -27.6604052, -48.4933078 -27.6602436, -48.4932355 -27.6601581, -48.4931261 -27.6602307, -48.4930362 -27.6601244, -48.492902 -27.6602134))",shop,mall
Cotton Shopping Center,"POLYGON ((-38.2270716 -6.7615624, -38.2272019 -6.7618113, -38.2271102 -6.7618586, -38.2271519 -6.7619383, -38.2271851 -6.7619211, -38.2273056 -6.7621513, -38.2272175 -6.7621968, -38.2272427 -6.7622449, -38.2269796 -6.7623808, -38.2266619 -6.7617739, -38.2270716 -6.7615624))",shop,mall
Cajazeiras Shopping,"POLYGON ((-38.5532275 -6.8880592, -38.5529325 -6.887777, -38.5523778 -6.8879684, -38.5524777 -6.8883271, -38.5525758 -6.8882856, -38.5526134 -6.8882829, -38.5526589 -6.888259, -38.5527019 -6.8882297, -38.5527341 -6.8881871, -38.5527636 -6.8881871, -38.5527957 -6.8881818, -38.5528253 -6.8881578, -38.5528494 -6.8881205, -38.5528548 -6.8880939, -38.5529218 -6.8881125, -38.553005 -6.8881258, -38.5530559 -6.8881285, -38.5532275 -6.8880592))",shop,mall
Shopping Águas Center,"POLYGON ((-40.499872 -9.421325400000001, -40.5008787 -9.421309900000001, -40.5008653 -9.421010900000001, -40.5009189 -9.421003000000001, -40.5009162 -9.4208178, -40.5002296 -9.4210136, -40.5002752 -9.4211644, -40.5007016 -9.4210718, -40.5007097 -9.421159100000001, -40.5001974 -9.4211724, -40.5001974 -9.421055900000001, -40.4999062 -9.421068999999999, -40.499872 -9.421325400000001))",shop,mall
Juá Shopping,"POLYGON ((-40.4870753 -9.4529149, -40.4867803 -9.4536202, -40.4845524 -9.4525402, -40.4848388 -9.4519562, -40.4855426 -9.4522449, -40.4870753 -9.4529149))",shop,mall
Shopping Cidade Luz,"POLYGON ((-35.4968805 -6.8593318, -35.497282 -6.86049, -35.4970196 -6.8608032, -35.4971961 -6.8609747, -35.496789 -6.861469, -35.4971157 -6.8617417, -35.4969499 -6.8619643, -35.4963754 -6.8614913, -35.4965417 -6.8612996, -35.4961179 -6.8609374, -35.4962448 -6.8601985, -35.4962812 -6.8594419, -35.4965832 -6.8594175, -35.4968805 -6.8593318))",shop,mall
Juazeiro Open Mall,"POLYGON ((-39.3226868 -7.2194384, -39.3232071 -7.2195928, -39.3249688 -7.2196216, -39.3248709 -7.2192422, -39.3246721 -7.2185095, -39.3236727 -7.2182183, -39.3232367 -7.2180983, -39.322882 -7.2179967, -39.3226868 -7.2194384))",shop,mall
Pampulha Mall,"POLYGON ((-43.963184 -19.8506164, -43.96347 -19.8503753, -43.9634443 -19.8503478, -43.963503 -19.8502974, -43.9635293 -19.8503254, -43.9637846 -19.8501102, -43.963974 -19.8503093, -43.9639477 -19.850331, -43.9639238 -19.8503056, -43.9637363 -19.8504635, -43.9637579 -19.8504869, -43.9637239 -19.8505155, -43.9637198 -19.8505452, -43.9637005 -19.8505615, -43.9636646 -19.8505654, -43.9636373 -19.8505885, -43.9636156 -19.8505652, -43.9634167 -19.8507327, -43.9634432 -19.8507606, -43.9634072 -19.8507916, -43.963363 -19.8507431, -43.9633309 -19.8507702, -43.963184 -19.8506164))",shop,mall
Salgueiro Shopping,"POLYGON ((-39.1239503 -8.0723445, -39.1240627 -8.073060099999999, -39.1247964 -8.0729471, -39.1246839 -8.0722314, -39.1239503 -8.0723445))",shop,mall
Shopping Sorocaba,"POLYGON ((-47.4681347 -23.4963434, -47.4678312 -23.4968993, -47.4677582 -23.496864, -47.4677169 -23.4969159, -47.4672008 -23.4967395, -47.466542 -23.4964822, -47.466847 -23.4958335, -47.4681347 -23.4963434))",shop,mall
Shopping Norte,"POLYGON ((-43.9544644 -19.8150899, -43.9531625 -19.8138287, -43.9526904 -19.8143031, -43.9529087 -19.8146558, -43.9529195 -19.8149385, -43.9526904 -19.8152821, -43.9538169 -19.8158171, -43.9544644 -19.8150899))",shop,mall
Shopping Popular O Ponto,"POLYGON ((-43.963513 -19.812615, -43.9631825 -19.8120491, -43.9626381 -19.8123306, -43.9629686 -19.8128965, -43.963513 -19.812615))",shop,mall
River Shopping,"POLYGON ((-40.4928731 -9.3962828, -40.4909796 -9.393508000000001, -40.4912417 -9.3933436, -40.4913158 -9.393298400000001, -40.4911652 -9.393049, -40.4916626 -9.3927195, -40.4924635 -9.3921891, -40.4935406 -9.393839699999999, -40.4946254 -9.3953779, -40.494602 -9.395396099999999, -40.4939897 -9.395663799999999, -40.4935696 -9.395864, -40.4932013 -9.3960788, -40.4928731 -9.3962828))",shop,mall
Shopping Sul,"POLYGON ((-34.8430939 -7.148629, -34.8431631 -7.1487379, -34.8431127 -7.1487694, -34.8431501 -7.1488282, -34.8431006 -7.1488592, -34.8431384 -7.1489186, -34.8430318 -7.1489852, -34.8430694 -7.1490443, -34.8430176 -7.1490767, -34.8430683 -7.1491564, -34.8430088 -7.1491936, -34.8430239 -7.1492173, -34.8428741 -7.149311, -34.8428362 -7.1492513, -34.8427884 -7.1492811, -34.842756 -7.1492301, -34.8426803 -7.1492774, -34.842648 -7.1492266, -34.8425344 -7.1492977, -34.84246 -7.1491806, -34.8423548 -7.1492464, -34.8423218 -7.1491945, -34.8422631 -7.1492312, -34.842194 -7.1491224, -34.8428581 -7.1487071, -34.8428897 -7.1487568, -34.8430939 -7.148629))",shop,mall
Shopping Sul,"POLYGON ((-34.8437378 -7.1485761, -34.8436252 -7.1486133, -34.8437191 -7.1488608, -34.8431016 -7.1490824, -34.8429681 -7.1494233, -34.8427304 -7.149378, -34.8424649 -7.1493441, -34.8420546 -7.1492666, -34.8420025 -7.1492456, -34.841989 -7.1492068, -34.8422894 -7.1489327, -34.8426462 -7.1486692, -34.8430217 -7.1485069, -34.8436279 -7.1483339, -34.8437378 -7.1485761))",shop,mall
Bourbon Shopping Country,"POLYGON ((-51.1620466 -30.0204641, -51.1629792 -30.0205602, -51.1629198 -30.0210511, -51.16366 -30.0210441, -51.1636118 -30.0214691, -51.163424 -30.022275, -51.1634203 -30.0224091, -51.1633049 -30.0226413, -51.1632781 -30.0226771, -51.1632282 -30.0226907, -51.161458 -30.0226767, -51.1614204 -30.0226605, -51.1614016 -30.022628, -51.1614136 -30.0223396, -51.161453 -30.0222772, -51.1615115 -30.0211479, -51.1615159 -30.0210621, -51.1620159 -30.0210464, -51.1620466 -30.0204641))",shop,mall
Shopping de 1 real,"POLYGON ((-46.551912 -23.7004733, -46.5518986 -23.7004327, -46.5519093 -23.7004045, -46.5522266 -23.7004209, -46.5522487 -23.7004782, -46.551912 -23.7004733))",shop,mall
Catuaí Shopping Center,"POLYGON ((-51.9717927 -23.4194117, -51.9723858 -23.4203949, -51.9721234 -23.4205559, -51.9717747 -23.4207601, -51.9716465 -23.4208484, -51.9716414 -23.4208107, -51.9715535 -23.4208386, -51.9714868 -23.4207007, -51.9705889 -23.4209783, -51.9705929 -23.4210197, -51.970404 -23.4210629, -51.9702556 -23.4210757, -51.9701336 -23.4210724, -51.9700224 -23.4210494, -51.9700262 -23.421007, -51.9679186 -23.4203898, -51.9681358 -23.4201933, -51.9680756 -23.4201504, -51.9680041 -23.4200995, -51.9681381 -23.4200039, -51.9682711 -23.4199293, -51.9685469 -23.4198517, -51.9687117 -23.4198278, -51.9688648 -23.419824, -51.9688935 -23.4197418, -51.9689647 -23.4197208, -51.9690562 -23.4197159, -51.9691736 -23.41972, -51.9691913 -23.4196842, -51.9693609 -23.4197304, -51.9693882 -23.4196646, -51.9700645 -23.4198598, -51.9700806 -23.419846, -51.97019 -23.4198624, -51.9702597 -23.4198615, -51.9703174 -23.4198608, -51.9704376 -23.419841, -51.9704526 -23.4198618, -51.9710212 -23.4196705, -51.9711973 -23.4196034, -51.9713428 -23.419548, -51.9713895 -23.4196249, -51.9717927 -23.4194117))",shop,mall
Shopping Plaza Macaé,"POLYGON ((-41.8083887 -22.3919873, -41.8062827 -22.3917016, -41.8060488 -22.3931754, -41.8081549 -22.3934611, -41.8083887 -22.3919873))",shop,mall
Shopping Iguatemi,"POLYGON ((-38.4904304 -3.7541699, -38.4899919 -3.7542475, -38.4896042 -3.7537497, -38.4894077 -3.7536811, -38.4877259 -3.7549685, -38.4877093 -3.7552389, -38.4868939 -3.7559401, -38.4873268 -3.7564904, -38.4876368 -3.7562371, -38.4880134 -3.7566961, -38.4880494 -3.7567473, -38.4876807 -3.7570436, -38.4876211 -3.7570923, -38.4873762 -3.7572933, -38.4874271 -3.7573549, -38.4872689 -3.7574753, -38.4875108 -3.7577975, -38.4875913 -3.7577601, -38.4878164 -3.757706, -38.4879782 -3.7576671, -38.4882475 -3.7576024, -38.4884603 -3.7575513, -38.4886159 -3.7574924, -38.4887653 -3.7574081, -38.4888787 -3.7573104, -38.4889311 -3.7572634, -38.4889938 -3.757186, -38.4890458 -3.7571407, -38.489056 -3.7571048, -38.4890906 -3.7571122, -38.4892355 -3.7568988, -38.4893247 -3.7567539, -38.489543 -3.7563898, -38.4897166 -3.7560328, -38.4897383 -3.7559759, -38.4897896 -3.7556042, -38.4897903 -3.755223, -38.4907254 -3.7545432, -38.4904304 -3.7541699))",shop,mall
Lojas Gabryella,"POLYGON ((-47.4865928 -5.5317142, -47.4867672 -5.5315327, -47.4870542 -5.5317783, -47.4868825 -5.5319652, -47.4865928 -5.5317142))",shop,mall
Armazém Paraíba,"POLYGON ((-47.4852357 -5.5314151, -47.4849541 -5.5311561, -47.4848763 -5.531068, -47.4851316 -5.5308188, -47.4849406 -5.5306355, -47.484689 -5.5308615, -47.4843886 -5.5313341, -47.4849058 -5.5317355, -47.4852357 -5.5314151))",shop,mall
Maringá Park Shopping Center,"POLYGON ((-51.9329219 -23.4220291, -51.9329254 -23.4224291, -51.932928 -23.42273, -51.9325816 -23.4227325, -51.932122 -23.4227358, -51.9321189 -23.4223713, -51.9323837 -23.4223694, -51.9323808 -23.422033, -51.932449 -23.4220325, -51.9329219 -23.4220291))",shop,mall
Shopping 211,"POLYGON ((-43.1110784 -22.9061733, -43.1108657 -22.9063722, -43.1109737 -22.9064701, -43.1111864 -22.9062712, -43.1110784 -22.9061733))",shop,mall
iFashion,"POLYGON ((-43.110134 -22.9067777, -43.1104207 -22.9070284, -43.1106262 -22.9068289, -43.1103457 -22.9065763, -43.1101519 -22.9067564, -43.110134 -22.9067777))",shop,mall
Shopping Icaraí,"POLYGON ((-43.1104005 -22.9062901, -43.1102784 -22.9064051, -43.1102184 -22.9064617, -43.1103457 -22.9065763, -43.1106262 -22.9068289, -43.1106619 -22.906861, -43.1108421 -22.9066913, -43.1109308 -22.9066076, -43.1106123 -22.9063208, -43.1105642 -22.9063677, -43.1105259 -22.906403, -43.1104005 -22.9062901))",shop,mall
Shopping Deck Norte,"POLYGON ((-47.8818939 -15.72176, -47.8814692 -15.7215414, -47.8819355 -15.7207019, -47.8823602 -15.7209204, -47.8818939 -15.72176))",shop,mall
Rodo Shopping,"POLYGON ((-43.0447475 -22.8236189, -43.0448332 -22.823414, -43.0446644 -22.8233519, -43.0446884 -22.8232384, -43.044144 -22.8230948, -43.0439214 -22.8237252, -43.0439402 -22.8237475, -43.0440206 -22.8237796, -43.04416 -22.823834, -43.0442486 -22.8238686, -43.0442593 -22.8238315, -43.0445838 -22.8239455, -43.0447234 -22.8236066, -43.0447475 -22.8236189))",shop,mall
Shopping Damas,"POLYGON ((-38.5532591 -3.7568547, -38.552853 -3.7564573, -38.5527203 -3.7565664, -38.5531341 -3.7569871, -38.5532591 -3.7568547))",shop,mall
Shopping Iguatemi,"POLYGON ((-51.2209397 -29.1772589, -51.2208782 -29.1771783, -51.2209876 -29.1771225, -51.221134 -29.1759213, -51.2210433 -29.175797, -51.2211093 -29.1757574, -51.2211732 -29.1755467, -51.2209834 -29.1752586, -51.2204822 -29.1755089, -51.2205297 -29.1755719, -51.2198655 -29.1758979, -51.2198511 -29.1758781, -51.2197067 -29.1759501, -51.2197273 -29.1759771, -51.2194571 -29.1761086, -51.2195046 -29.1761842, -51.2194839 -29.176195, -51.2194344 -29.1761644, -51.2193808 -29.1761482, -51.2193313 -29.1761482, -51.2192715 -29.1761554, -51.219222 -29.1761698, -51.2191663 -29.1761932, -51.2191271 -29.1762185, -51.2190902 -29.1762536, -51.2190696 -29.176286, -51.219049 -29.1763202, -51.2190376 -29.1763526, -51.2190304 -29.1763922, -51.2190304 -29.176422, -51.2190345 -29.1764553, -51.2190438 -29.176485, -51.2190634 -29.1765111, -51.2190562 -29.1765264, -51.2190057 -29.176503, -51.2184945 -29.1772723, -51.2179479 -29.1770139, -51.2179624 -29.1769896, -51.2178484 -29.1769378, -51.217784 -29.1769085, -51.2175859 -29.177203, -51.2176442 -29.1772281, -51.2176839 -29.1772453, -51.217615 -29.1773549, -51.2175727 -29.1773358, -51.2175056 -29.1774109, -51.2175523 -29.1774479, -51.2174342 -29.1776019, -51.2175144 -29.1776503, -51.2174385 -29.1777649, -51.21751 -29.1778057, -51.2174138 -29.1779407, -51.2175756 -29.178012, -51.2176661 -29.1778694, -51.218458 -29.1782552, -51.2185907 -29.1780553, -51.2186987 -29.1781049, -51.2189845 -29.1776694, -51.2191322 -29.1777611, -51.2192231 -29.1776303, -51.2193739 -29.1776503, -51.2193389 -29.1776924, -51.2194935 -29.1778515, -51.2196861 -29.177714, -51.219759 -29.1777917, -51.2198582 -29.1777369, -51.219915 -29.1778146, -51.2201776 -29.1776745, -51.2202461 -29.1777369, -51.2200463 -29.1779394, -51.2201207 -29.1780145, -51.2204678 -29.17777, -51.2203409 -29.1775867, -51.2209397 -29.1772589))",shop,mall
Shopping Grande Rio,"POLYGON ((-43.3534669 -22.798232, -43.3532264 -22.7980463, -43.3531968 -22.7980809, -43.352864 -22.7978131, -43.352529 -22.7975468, -43.3523922 -22.797485, -43.3524022 -22.7974605, -43.3521903 -22.797416, -43.3521877 -22.7974333, -43.352065 -22.7974405, -43.3516566 -22.7970228, -43.3515634 -22.796941, -43.3515037 -22.7969981, -43.3514834 -22.7969811, -43.3510048 -22.7965802, -43.3510388 -22.7965489, -43.3511041 -22.7964887, -43.351155 -22.7965308, -43.3514313 -22.796249, -43.351375 -22.796207, -43.351721 -22.7958509, -43.3510987 -22.7953514, -43.35108 -22.79537, -43.350579 -22.7958678, -43.3506434 -22.7959099, -43.3505361 -22.7960113, -43.3506373 -22.7960957, -43.3505361 -22.7961918, -43.350573 -22.7962218, -43.3495055 -22.7972948, -43.3501576 -22.7978664, -43.3503381 -22.7981424, -43.3504255 -22.7983136, -43.3504737 -22.7983606, -43.3505301 -22.7983284, -43.3509665 -22.7987117, -43.350921 -22.7987602, -43.3508792 -22.798809, -43.3513411 -22.7990587, -43.3517516 -22.7993643, -43.3518849 -22.7992669, -43.3519951 -22.7993488, -43.3521474 -22.7992507, -43.3528904 -22.7985262, -43.3531238 -22.798279, -43.3532176 -22.7983581, -43.3534027 -22.7982691, -43.3533936 -22.798261, -43.3534669 -22.798232))",shop,mall
Mart Center,"POLYGON ((-51.2317864 -29.1785228, -51.2312909 -29.1781362, -51.2306871 -29.1780837, -51.2304539 -29.1782574, -51.2303659 -29.1792193, -51.2304167 -29.179263, -51.2303952 -29.1793942, -51.230647 -29.1794123, -51.2307714 -29.1795038, -51.2307349 -29.1795344, -51.2308558 -29.1796275, -51.2308939 -29.1795981, -51.2311629 -29.1797942, -51.2311328 -29.179823, -51.2312945 -29.1799416, -51.2321029 -29.1791634, -51.2317938 -29.178916, -51.2317864 -29.1785228))",shop,mall
Centro Comercial José Carreteiro,"POLYGON ((-43.124009 -22.8889978, -43.1226854 -22.888866, -43.1226638 -22.8890506, -43.1239737 -22.8891941, -43.124009 -22.8889978))",shop,mall
Boulevard Shopping,"POLYGON ((-48.4892296 -1.4454494, -48.4887846 -1.4460604, -48.4903268 -1.447183, -48.4906455 -1.4467454, -48.490301 -1.4464946, -48.4903192 -1.4464696, -48.490125 -1.4463283, -48.4902332 -1.4461797, -48.4892296 -1.4454494))",shop,mall
Shopping Avenida Center,"POLYGON ((-54.7946194 -22.2261859, -54.7935509 -22.2260763, -54.7924945 -22.2259599, -54.7924921 -22.2259845, -54.7924582 -22.2259868, -54.7923712 -22.2265887, -54.7924292 -22.2265999, -54.7924196 -22.2267096, -54.7926589 -22.2267342, -54.7926437 -22.2269154, -54.7931424 -22.2269557, -54.7931254 -22.2270452, -54.7936815 -22.2270967, -54.7936911 -22.2270184, -54.7940113 -22.2270495, -54.7940482 -22.2267491, -54.7945372 -22.2268259, -54.7946194 -22.2261859))",shop,mall
Shopping Cidade São Paulo,"POLYGON ((-46.6521378 -23.5634167, -46.6528245 -23.564174, -46.6529276 -23.5640872, -46.6529263 -23.5637354, -46.6527697 -23.5635164, -46.6530222 -23.563314, -46.6526888 -23.5629705, -46.6524085 -23.5631911, -46.6521378 -23.5634167))",shop,mall
Blue Shopping,"POLYGON ((-35.7027955 -9.6450771, -35.7027947 -9.645099200000001, -35.7028061 -9.645118200000001, -35.7028261 -9.645128100000001, -35.7028484 -9.645125699999999, -35.7028629 -9.6451142, -35.7030652 -9.6451095, -35.7030607 -9.644921699999999, -35.7028057 -9.644927600000001, -35.7028088 -9.6450589, -35.7027955 -9.6450771))",shop,mall
Shopping Pátio Guarulhos,"POLYGON ((-46.5376181 -23.4280221, -46.5374538 -23.4279245, -46.537543 -23.4277961, -46.5369054 -23.4273895, -46.5362691 -23.4283355, -46.5366318 -23.4290959, -46.5368123 -23.4291621, -46.5376181 -23.4280221))",shop,mall
Center Shopping,"POLYGON ((-42.3409524 -22.8777051, -42.3406716 -22.8772296, -42.3401472 -22.8775073, -42.340428 -22.8779752, -42.3409524 -22.8777051))",shop,mall
Galeria Espaço 20,"POLYGON ((-35.6991877 -9.6561383, -35.6987836 -9.6561436, -35.6986811 -9.656144899999999, -35.6986841 -9.6563686, -35.6987745 -9.656367400000001, -35.6987866 -9.6563672, -35.6988627 -9.656366200000001, -35.6990909 -9.656363300000001, -35.6991907 -9.656362, -35.6991894 -9.656262399999999, -35.6991892 -9.656247799999999, -35.6991891 -9.656237900000001, -35.6991877 -9.6561383))",shop,mall
Club Lyon,"POLYGON ((-35.7050806 -9.650853700000001, -35.7050813 -9.6509223, -35.7050911 -9.6509222, -35.7050924 -9.6510502, -35.7050301 -9.6510508, -35.7049683 -9.6510514, -35.7048207 -9.6510529, -35.7048195 -9.650942499999999, -35.7049672 -9.650941, -35.7049663 -9.650854900000001, -35.7050806 -9.650853700000001))",shop,mall
Mercado Popular da Uruguaiana,"POLYGON ((-43.1818517 -22.9030384, -43.1822498 -22.9031618, -43.1824615 -22.9027535, -43.1815841 -22.9024727, -43.1815516 -22.9025856, -43.1814345 -22.902553, -43.1813805 -22.9026424, -43.1812544 -22.9025665, -43.1810878 -22.9028268, -43.1804613 -22.9038635, -43.1805705 -22.9039175, -43.1806475 -22.9037729, -43.18078 -22.9038351, -43.1808642 -22.9036544, -43.1810928 -22.9036566, -43.1812597 -22.903329, -43.1816555 -22.9034206, -43.1818517 -22.9030384))",shop,mall
Shopping Pátio Alcântara,"POLYGON ((-43.0041952 -22.8201578, -43.0036832 -22.8200819, -43.0032833 -22.8199699, -43.0029533 -22.8198265, -43.0029775 -22.8199006, -43.0029614 -22.8199501, -43.0029292 -22.820044, -43.0028514 -22.8201108, -43.0027307 -22.8201899, -43.0031867 -22.8202072, -43.0032654 -22.8202367, -43.003345 -22.8202665, -43.0036749 -22.8203011, -43.0039592 -22.8202937, -43.004163 -22.8202641, -43.0042462 -22.8202171, -43.004273 -22.8201553, -43.0041952 -22.8201578))",shop,mall
Paseo Zona Sul,"POLYGON ((-51.2544794 -30.1052532, -51.2544986 -30.1052104, -51.2545413 -30.1051153, -51.2549128 -30.1052366, -51.2550473 -30.1049333, -51.2552086 -30.1049868, -51.2553877 -30.1045738, -51.2553311 -30.1045584, -51.2552813 -30.1045442, -51.255127 -30.1048955, -51.2550715 -30.1048769, -51.254781 -30.1047786, -51.2546985 -30.1047507, -51.2546541 -30.1047357, -51.2545002 -30.1046836, -51.2543961 -30.1046485, -51.2543156 -30.1046212, -51.25426 -30.1046024, -51.2541636 -30.1045698, -51.2540676 -30.1045373, -51.2537809 -30.1044404, -51.2537117 -30.104417, -51.2538716 -30.1047327, -51.2539149 -30.1048818, -51.2539394 -30.1050697, -51.2543141 -30.1051971, -51.2544794 -30.1052532))",shop,mall
Shopping Granville,"POLYGON ((-51.2539957 -30.1055678, -51.2540123 -30.105942, -51.2547103 -30.1061551, -51.2549455 -30.1055787, -51.2548006 -30.1055344, -51.2547016 -30.1057773, -51.2539957 -30.1055678))",shop,mall
Shopping Avenida Center,"POLYGON ((-51.9315653 -23.4186984, -51.9315662 -23.4188294, -51.9312426 -23.4188312, -51.9312449 -23.4191747, -51.9308359 -23.419177, -51.930832 -23.4185974, -51.9310967 -23.4185959, -51.9310966 -23.4185714, -51.9311824 -23.4185709, -51.9312742 -23.4185712, -51.9312741 -23.4186006, -51.931382 -23.4186009, -51.9313821 -23.4185806, -51.9315737 -23.4185812, -51.9315736 -23.4186195, -51.9319047 -23.4186207, -51.9319302 -23.4186207, -51.9319363 -23.4185993, -51.9321644 -23.4184836, -51.932649 -23.4184716, -51.9327162 -23.4185383, -51.932778 -23.4185996, -51.9328616 -23.4185979, -51.9328699 -23.4189408, -51.9328712 -23.419001, -51.9328722 -23.4190451, -51.9328887 -23.4197862, -51.9328623 -23.4198152, -51.9324347 -23.4198198, -51.9319665 -23.4198245, -51.9316781 -23.4198261, -51.9316703 -23.4186977, -51.9315653 -23.4186984))",shop,mall
Shopping Americanas,"POLYGON ((-48.8472625 -26.3203148, -48.8466968 -26.3203053, -48.8466945 -26.3203601, -48.8456334 -26.3203154, -48.8456334 -26.3202438, -48.8453471 -26.3202378, -48.8453449 -26.3203107, -48.845202 -26.3203066, -48.8451962 -26.3204985, -48.8451466 -26.3205202, -48.8451313 -26.3208482, -48.8451693 -26.3208501, -48.8451619 -26.3211168, -48.8452787 -26.3211199, -48.8455002 -26.3211258, -48.8456958 -26.3211303, -48.8457352 -26.3212392, -48.8457626 -26.3213144, -48.8457797 -26.3213618, -48.8458688 -26.3216086, -48.846453 -26.321437, -48.8463451 -26.3210802, -48.8466954 -26.3209905, -48.8467071 -26.3209875, -48.8468138 -26.3209938, -48.8470362 -26.321007, -48.8470949 -26.3210105, -48.8472027 -26.3210169, -48.8472266 -26.3210184, -48.8472625 -26.3203148))",shop,mall
Espaço da Moda,"POLYGON ((-43.3228667 -22.8278776, -43.3231046 -22.8279334, -43.323159 -22.8277367, -43.3229211 -22.8276808, -43.3228667 -22.8278776))",shop,mall
Blumenau Norte Shopping,"POLYGON ((-49.0909832 -26.8641101, -49.0907722 -26.8641944, -49.0905459 -26.8642849, -49.0897744 -26.8643312, -49.089742 -26.8637252, -49.0898677 -26.8637199, -49.0898608 -26.863592, -49.0905003 -26.8635707, -49.0905373 -26.8635688, -49.090596 -26.8635658, -49.090581 -26.8633395, -49.0912234 -26.8633055, -49.0913115 -26.863298, -49.0918214 -26.8632911, -49.0918225 -26.8633571, -49.0920076 -26.8633522, -49.0920089 -26.8633912, -49.0923094 -26.8633889, -49.0924647 -26.8633879, -49.0926209 -26.8633868, -49.0928071 -26.863381, -49.0929282 -26.8633772, -49.0929267 -26.8633517, -49.0931064 -26.863346, -49.0932574 -26.8633413, -49.0934192 -26.8633288, -49.0935347 -26.8633191, -49.0935667 -26.8633131, -49.0939692 -26.8632816, -49.094022 -26.8632774, -49.0940729 -26.8632735, -49.094184 -26.8632648, -49.0941867 -26.8632917, -49.0942255 -26.8632904, -49.0942737 -26.8632887, -49.0942621 -26.8631328, -49.0949652 -26.8630847, -49.0949795 -26.8632558, -49.0949897 -26.863377, -49.0948468 -26.8633891, -49.0948489 -26.8634209, -49.0948523 -26.8634567, -49.0949954 -26.8634461, -49.0950181 -26.8637167, -49.0947525 -26.863902, -49.0943724 -26.8639497, -49.0943577 -26.8640232, -49.0942296 -26.8640292, -49.0942329 -26.8641074, -49.0938931 -26.8641563, -49.093631 -26.8641603, -49.093595 -26.8641575, -49.0933235 -26.8641397, -49.0932607 -26.8641283, -49.0929053 -26.8641306, -49.0928812 -26.8641296, -49.0927415 -26.864127, -49.0926923 -26.8641263, -49.0926429 -26.864125, -49.0926165 -26.8641253, -49.0924365 -26.8641216, -49.0923706 -26.8641221, -49.0923166 -26.8641194, -49.092258 -26.8640934, -49.0922033 -26.8640689, -49.092145 -26.864049, -49.0921209 -26.8640408, -49.0920062 -26.8640005, -49.0919865 -26.8639948, -49.0916808 -26.8639909, -49.091297 -26.8640175, -49.0910736 -26.8640866, -49.0909832 -26.8641101))",shop,mall
MAG Shopping,"POLYGON ((-34.8334245 -7.0972145, -34.8345617 -7.0972996, -34.8345403 -7.0977575, -34.833662 -7.0976996, -34.8332475 -7.0976723, -34.8334245 -7.0972145))",shop,mall
Bessa Shopping,"POLYGON ((-34.8401498 -7.0844875, -34.8410416 -7.0846898, -34.8410678 -7.0845407, -34.8401895 -7.0843306, -34.8401498 -7.0844875))",shop,mall
