name,geom,key,value
Estádio Israel Pinheiro,"POLYGON ((-43.223577 -19.610422, -43.2237022 -19.6104207, -43.2247636 -19.6104069, -43.2249001 -19.6104079, -43.2249922 -19.6104869, -43.2250258 -19.6107226, -43.2250738 -19.6108622, -43.2250072 -19.6112456, -43.2248919 -19.6113618, -43.2247684 -19.6114148, -43.2245427 -19.611425, -43.2242472 -19.611592, -43.2241635 -19.611496, -43.2241568 -19.6114964, -43.2238167 -19.6115162, -43.2237795 -19.6115098, -43.2237804 -19.6114404, -43.2236266 -19.6114526, -43.2235969 -19.611286, -43.2235909 -19.6110236, -43.2235817 -19.6106273, -43.2235781 -19.6104717, -43.223577 -19.610422))",leisure,stadium
Estádio Benjamim Martins (Juventus),"POLYGON ((-44.9885522 -19.8764457, -44.9879832 -19.8758038, -44.9879501 -19.8754846, -44.987987 -19.8751754, -44.9880516 -19.8750307, -44.9882237 -19.8748236, -44.9883501 -19.8747354, -44.9886215 -19.8746608, -44.9895261 -19.8747317, -44.989321 -19.8751082, -44.9890968 -19.8754875, -44.9889335 -19.8757694, -44.9885522 -19.8764457))",leisure,stadium
Estadio M. Milton Soares,"POLYGON ((-54.5130952 -11.0773883, -54.5122959 -11.0781727, -54.5132025 -11.0790466, -54.5139965 -11.0782675, -54.5130952 -11.0773883))",leisure,stadium
Estádio Torquato Pontes,"POLYGON ((-52.1642666 -32.0929274, -52.1644919 -32.0933092, -52.1648031 -32.0943635, -52.1649855 -32.0952179, -52.1634083 -32.0954897, -52.1632581 -32.0950271, -52.1628236 -32.0933637, -52.1630221 -32.0932183, -52.1635156 -32.0930911, -52.1642666 -32.0929274))",leisure,stadium
Estádio Arthur Lawson,"POLYGON ((-52.1580696 -32.0919294, -52.1582199 -32.0918249, -52.1584988 -32.0917658, -52.1587456 -32.0917567, -52.1590782 -32.0918885, -52.1592445 -32.0920203, -52.1594429 -32.0919522, -52.1600008 -32.0931474, -52.1596843 -32.0932519, -52.1597165 -32.0933292, -52.1595931 -32.0933656, -52.1594483 -32.0935473, -52.1592391 -32.0936746, -52.1589709 -32.0937337, -52.1587509 -32.0936837, -52.1585578 -32.0935701, -52.1584934 -32.0934746, -52.158413 -32.0934928, -52.1581662 -32.0930111, -52.1580965 -32.0930292, -52.1580489 -32.0928553, -52.1581131 -32.0928339, -52.1580053 -32.0926657, -52.158016 -32.0925793, -52.1579248 -32.0925702, -52.157957 -32.0923839, -52.1580267 -32.0923839, -52.1580267 -32.0922976, -52.1580911 -32.0922067, -52.1582467 -32.0920749, -52.1580696 -32.0919294))",leisure,stadium
Estádio Vasconcelos Montes,"POLYGON ((-48.1525503 -18.6528679, -48.1528605 -18.6528421, -48.1530966 -18.6528776, -48.153245 -18.6529568, -48.1533246 -18.6530682, -48.1534184 -18.6532792, -48.1534453 -18.653485, -48.1534319 -18.6536578, -48.1534158 -18.65379, -48.1533884 -18.6538504, -48.1533755 -18.6538789, -48.1533014 -18.6540216, -48.1531243 -18.6540902, -48.152891 -18.6541512, -48.1526898 -18.654169, -48.1524538 -18.6541385, -48.1522419 -18.6540826, -48.1521283 -18.653917, -48.1520488 -18.6536735, -48.1520193 -18.6534041, -48.1520595 -18.6531652, -48.1521131 -18.6530254, -48.1521775 -18.6529848, -48.1522151 -18.6528882, -48.1522017 -18.6527459, -48.1522741 -18.6527332, -48.1522875 -18.6527992, -48.152376 -18.6528551, -48.1524609 -18.65287, -48.1525503 -18.6528679))",leisure,stadium
Estadio Conceição do Araguáia,"POLYGON ((-49.2658905 -8.265495700000001, -49.2645926 -8.2656943, -49.2647334 -8.266595799999999, -49.2660313 -8.2663972, -49.2658905 -8.265495700000001))",leisure,stadium
Estádio Doutor Paulo A. Novaes,"POLYGON ((-48.9296562 -23.1037127, -48.9298748 -23.1046706, -48.9305581 -23.1045386, -48.9303394 -23.1035808, -48.9296562 -23.1037127))",leisure,stadium
Estádio Municipal Dilzon Luiz de Melo,"POLYGON ((-45.4145782 -21.569049, -45.4149914 -21.5694253, -45.4149738 -21.5705442, -45.4149709 -21.5707087, -45.4144924 -21.5711243, -45.4139345 -21.5711343, -45.4135536 -21.5707252, -45.413567 -21.5694032, -45.4139855 -21.569029, -45.4145782 -21.569049))",leisure,stadium
Estádio Rubro-Negro,"POLYGON ((-45.43879 -21.5505768, -45.4387087 -21.5504907, -45.4382648 -21.5500205, -45.4390078 -21.5492771, -45.4390453 -21.5492671, -45.4390963 -21.549302, -45.4394529 -21.5496019, -45.4394879 -21.5496314, -45.4395595 -21.5497237, -45.4396059 -21.5496837, -45.4397776 -21.5497336, -45.4397695 -21.5497661, -45.4396354 -21.5497461, -45.4395791 -21.5497611, -45.4395898 -21.549796, -45.4395791 -21.5498509, -45.4395013 -21.5499532, -45.4394772 -21.5499382, -45.43879 -21.5505768))",leisure,stadium
Estadio Municipal,"POLYGON ((-46.3859779 -19.7526912, -46.3847924 -19.7522469, -46.3845163 -19.7528651, -46.3857392 -19.7532415, -46.3859779 -19.7526912))",leisure,stadium
Estádio Granja Adélia,"POLYGON ((-44.0857414 -19.9323963, -44.0853455 -19.9325857, -44.0845301 -19.932848, -44.0849472 -19.9339075, -44.0863148 -19.9333507, -44.0859026 -19.9324142, -44.0857414 -19.9323963))",leisure,stadium
Estádio Rinaldo Cota Arnaldo,"POLYGON ((-44.0374223 -19.939051, -44.0374465 -19.9389955, -44.0375699 -19.93894, -44.0377308 -19.9388467, -44.0374356 -19.9382686, -44.0373499 -19.9381559, -44.0372534 -19.9380096, -44.036934 -19.9377945, -44.0367947 -19.9378079, -44.0364031 -19.9383021, -44.0374223 -19.939051))",leisure,stadium
CAEC,"POLYGON ((-42.2016246 -22.4797568, -42.2009994 -22.4797117, -42.2009379 -22.4806688, -42.2015173 -22.4807109, -42.2016246 -22.4797568))",leisure,stadium
Estádio Municipal Juscelino Kubitschek,"POLYGON ((-49.2441773 -18.4080139, -49.2445582 -18.4090217, -49.2445689 -18.40949, -49.2443114 -18.4099277, -49.2438007 -18.4101175, -49.2432707 -18.4099582, -49.2429703 -18.4095867, -49.2425734 -18.4085789, -49.2426206 -18.4081274, -49.242921 -18.4077558, -49.2433619 -18.4076169, -49.2438329 -18.4077151, -49.2441773 -18.4080139))",leisure,stadium
Estádio da UFLA,"POLYGON ((-44.9922687 -21.230698, -44.9923151 -21.2309821, -44.9923262 -21.2310707, -44.9923703 -21.2321064, -44.9922798 -21.2323555, -44.9920677 -21.2325326, -44.9919605 -21.2325958, -44.9917808 -21.2326258, -44.9916654 -21.2326156, -44.9914991 -21.2326008, -44.9912819 -21.2325295, -44.9911075 -21.2324054, -44.990968 -21.2322256, -44.9909179 -21.2320271, -44.990891 -21.2317771, -44.9909313 -21.2311901, -44.9910707 -21.230615, -44.9919352 -21.2306671, -44.9922687 -21.230698))",leisure,stadium
Estádio Municipal Coronel Juventino Dias,"POLYGON ((-45.0056271 -21.2269918, -45.0061313 -21.2276268, -45.0062494 -21.2278518, -45.0060026 -21.2280168, -45.0051899 -21.2283049, -45.0050129 -21.2283149, -45.0046856 -21.2282749, -45.004683 -21.2281269, -45.0046186 -21.2281319, -45.0045596 -21.2274968, -45.0047044 -21.2274968, -45.0047044 -21.2273968, -45.0056271 -21.2269918))",leisure,stadium
Estádio Ruy Lemos,"POLYGON ((-45.0007168 -21.237838, -45.0007226 -21.2377454, -45.0005202 -21.2374348, -45.0004236 -21.2372973, -45.0000589 -21.2367848, -44.9993851 -21.2371224, -44.9995045 -21.2373211, -44.9995554 -21.2372961, -45.0000865 -21.238083, -45.0001522 -21.238163, -45.0002206 -21.2381593, -45.0007168 -21.237838))",leisure,stadium
Estádio Joaquim Henrique Nogueira,"POLYGON ((-44.22268 -19.4778506, -44.2231343 -19.4778114, -44.2236617 -19.4773752, -44.2237371 -19.4774255, -44.2238816 -19.4775219, -44.2243574 -19.4774928, -44.2247828 -19.4775067, -44.2249438 -19.4775522, -44.2244824 -19.4791554, -44.2245092 -19.4793071, -44.2244434 -19.4793107, -44.2233625 -19.4793687, -44.2230018 -19.4793881, -44.2213426 -19.4794348, -44.220908 -19.4794537, -44.2203304 -19.4794589, -44.2199924 -19.4793982, -44.2195793 -19.4792262, -44.2192628 -19.4789582, -44.2192398 -19.4787925, -44.2200031 -19.4781945, -44.2208292 -19.4783867, -44.2209512 -19.4779475, -44.2210082 -19.4778651, -44.2212018 -19.4775312, -44.221364 -19.477514, -44.2216232 -19.477532, -44.2224638 -19.4777912, -44.2224584 -19.4777457, -44.2225029 -19.4777141, -44.2227068 -19.4777495, -44.22268 -19.4778506))",leisure,stadium
Estádio Municipal Fausto Alvim,"POLYGON ((-46.9419865 -19.5985463, -46.9422858 -19.5997754, -46.9422279 -19.59983, -46.9407527 -19.5996986, -46.9408803 -19.5984412, -46.9419865 -19.5985463))",leisure,stadium
Estádio Municipal Genival Alves Ramalho,"POLYGON ((-43.5031516 -20.3894048, -43.5030993 -20.3894397, -43.5022489 -20.3900068, -43.5022152 -20.3900293, -43.5021819 -20.3900515, -43.5025362 -20.3906048, -43.5027159 -20.3905746, -43.50285 -20.3905042, -43.503069 -20.3903485, -43.5031732 -20.3902741, -43.5034052 -20.390112, -43.5035367 -20.3900414, -43.50336 -20.3897172, -43.5032272 -20.389518, -43.5031516 -20.3894048))",leisure,stadium
Estádio Municipal Péricles Pacheco da Silva,"POLYGON ((-50.6184241 -24.3422319, -50.6186164 -24.3424339, -50.6185823 -24.3424646, -50.6185426 -24.3424964, -50.6183636 -24.3426397, -50.6186755 -24.342963, -50.618873 -24.3428048, -50.6191851 -24.3430986, -50.6192548 -24.3431157, -50.6193487 -24.3431108, -50.6194199 -24.3430856, -50.6194882 -24.34304, -50.6197751 -24.3428176, -50.6198047 -24.3427834, -50.619889 -24.3426414, -50.6196704 -24.3424073, -50.6198123 -24.3422901, -50.61955 -24.3420265, -50.6191583 -24.3416328, -50.6190233 -24.3417346, -50.6189826 -24.3417652, -50.6189135 -24.3417178, -50.6188238 -24.3416737, -50.6186545 -24.3416579, -50.6184956 -24.3417177, -50.6184134 -24.3417966, -50.6183842 -24.3418454, -50.6183549 -24.3419697, -50.6183544 -24.3420438, -50.6183784 -24.34213, -50.6184067 -24.3421958, -50.6184241 -24.3422319))",leisure,stadium
Estádio Rio Branco FC,"POLYGON ((-41.1313826 -20.3376976, -41.1305961 -20.337565, -41.1303962 -20.338608, -41.1311827 -20.3387406, -41.1313826 -20.3376976))",leisure,stadium
Estádio Ubiratan,"POLYGON ((-45.137901 -22.1197532, -45.1377545 -22.1205783, -45.1365468 -22.1203787, -45.1365075 -22.120325, -45.1364009 -22.1203111, -45.1364276 -22.1201736, -45.1364774 -22.1199022, -45.1365468 -22.1195314, -45.1371104 -22.1196247, -45.1374526 -22.1196797, -45.137901 -22.1197532))",leisure,stadium
Estádio Municipal,"POLYGON ((-51.6682468 -21.2671992, -51.668342 -21.2675987, -51.6682118 -21.2676256, -51.6683583 -21.2682402, -51.6693865 -21.2680275, -51.669366 -21.2679417, -51.6694377 -21.2679268, -51.6692166 -21.2669985, -51.6682468 -21.2671992))",leisure,stadium
Estádio Municipal Luiz Moraes Cardoso,"POLYGON ((-46.6149742 -22.2906798, -46.6144136 -22.2904539, -46.6141347 -22.2895307, -46.6149226 -22.289336, -46.6150462 -22.2894844, -46.6150616 -22.2895103, -46.6153503 -22.2900858, -46.6155206 -22.2904306, -46.6149742 -22.2906798))",leisure,stadium
Estádio Louis Ensch,"POLYGON ((-42.6270402 -19.5228378, -42.6267977 -19.5231004, -42.6265635 -19.5233504, -42.6262182 -19.5237237, -42.6255166 -19.5231454, -42.6253836 -19.5230136, -42.6259506 -19.5223942, -42.6259983 -19.5223007, -42.6260799 -19.5223791, -42.6261538 -19.5222949, -42.6263017 -19.5223892, -42.6264928 -19.522186, -42.6271294 -19.522742, -42.6270402 -19.5228378))",leisure,stadium
Estádio Juscelino Kubitschek,"POLYGON ((-47.9370192 -19.7717184, -47.937169 -19.7721872, -47.937273 -19.7721584, -47.9373497 -19.7724037, -47.9372456 -19.7724325, -47.9374011 -19.772913, -47.936354 -19.7731718, -47.9359501 -19.7717394, -47.9362451 -19.7717091, -47.9367064 -19.7717091, -47.9370192 -19.7717184))",leisure,stadium
Estádio Bernardo Rubinger de Queiroz,"POLYGON ((-46.5037085 -18.6257932, -46.5038395 -18.6259435, -46.5038774 -18.6261198, -46.5038188 -18.6269885, -46.5037568 -18.6270766, -46.5035982 -18.6271844, -46.5034673 -18.6272399, -46.5025299 -18.6271615, -46.5023576 -18.6271191, -46.5022646 -18.6270048, -46.5022301 -18.6268709, -46.5022198 -18.6261427, -46.5022508 -18.6255973, -46.5025127 -18.6256038, -46.5037085 -18.6257932))",leisure,stadium
Estádio Zama Maciel,"POLYGON ((-46.5221115 -18.5962019, -46.5219117 -18.5973197, -46.5219117 -18.5973497, -46.5217118 -18.5973104, -46.5217021 -18.5973543, -46.5216671 -18.5973465, -46.5210071 -18.5972468, -46.5209272 -18.5972319, -46.5209315 -18.5971685, -46.5210759 -18.5961891, -46.5210783 -18.5961395, -46.5215266 -18.5961857, -46.5215924 -18.5960448, -46.5217319 -18.5960901, -46.5219168 -18.59614, -46.5221115 -18.5962019))",leisure,stadium
Estádio Camilão,"POLYGON ((-38.1716859 -10.7261112, -38.170959 -10.7261771, -38.1709146 -10.7257209, -38.1708738 -10.7253022, -38.1716161 -10.7252152, -38.1716859 -10.7261112))",leisure,stadium
Estádio Coleto de Paula,"POLYGON ((-49.4616831 -18.9828963, -49.4614176 -18.984129, -49.4602079 -18.9838795, -49.4603909 -18.9829909, -49.4604574 -18.9826681, -49.4605137 -18.9826503, -49.4605774 -18.9826637, -49.4616831 -18.9828963))",leisure,stadium
Estádio da Fazendinha,"POLYGON ((-49.465588 -18.9836331, -49.4652496 -18.9851714, -49.4643856 -18.9850014, -49.4644083 -18.9848983, -49.4640128 -18.9848205, -49.4643069 -18.9834921, -49.4644384 -18.9834069, -49.4644862 -18.983456, -49.4648957 -18.9835288, -49.4649066 -18.983499, -49.465588 -18.9836331))",leisure,stadium
Estádio do Rio Claro Futebol Clube,"POLYGON ((-47.5615166 -22.4217041, -47.5615542 -22.4216252, -47.5616586 -22.4215571, -47.5617474 -22.421502, -47.5618449 -22.4214612, -47.5619483 -22.4214359, -47.5620548 -22.4214268, -47.5621615 -22.4214342, -47.5622653 -22.4214579, -47.5624587 -22.4215354, -47.5625454 -22.4215881, -47.5626209 -22.4216539, -47.5626831 -22.4217307, -47.5627301 -22.4218162, -47.5627605 -22.421908, -47.5627734 -22.4220032, -47.5627684 -22.422099, -47.5627456 -22.4221926, -47.5623923 -22.4230567, -47.5623254 -22.4231433, -47.5622516 -22.4232255, -47.5621606 -22.4232926, -47.5620536 -22.4233356, -47.561935 -22.4233545, -47.5618206 -22.4233661, -47.5617057 -22.4233597, -47.5615935 -22.4233356, -47.5614874 -22.4232946, -47.5613901 -22.4232376, -47.5613046 -22.4231664, -47.5612332 -22.4230829, -47.5611701 -22.4229925, -47.5611341 -22.422889, -47.56112 -22.4227855, -47.561122 -22.4226776, -47.5615166 -22.4217041))",leisure,stadium
Estádio Municipal Doutor Edilson Pontes,"POLYGON ((-41.8433551 -13.641783, -41.8432243 -13.642508, -41.8420733 -13.6426185, -41.8419845 -13.6425428, -41.8420763 -13.6417887, -41.8433551 -13.641783))",leisure,stadium
Ginasio Municipal de Esportes Nelo Boreli,"POLYGON ((-41.1299532 -20.8471992, -41.130023 -20.8475977, -41.1294302 -20.8476704, -41.1293685 -20.8472769, -41.1299532 -20.8471992))",leisure,stadium
Estádio Municipal,"POLYGON ((-50.8542807 -24.6494697, -50.8538515 -24.6488234, -50.8528537 -24.6493283, -50.8531649 -24.6498256, -50.8534277 -24.649967, -50.8542807 -24.6494697))",leisure,stadium
Zincão,"POLYGON ((-40.1425414 -19.9335806, -40.1420647 -19.9334134, -40.1419628 -19.9336774, -40.1424364 -19.9338529, -40.1425414 -19.9335806))",leisure,stadium
Campo Madureira,"POLYGON ((-44.0113168 -19.792692, -44.0107106 -19.7922074, -44.01026 -19.7925633, -44.010885 -19.7931134, -44.0113168 -19.792692))",leisure,stadium
Estádio João Ratti,"POLYGON ((-47.891369 -22.0397859, -47.8909683 -22.0405332, -47.8915068 -22.040796, -47.8919254 -22.0400589, -47.891369 -22.0397859))",leisure,stadium
Estádio Doutor Alberto Woods Soares,"POLYGON ((-43.8028902 -20.2499918, -43.8036195 -20.250164, -43.8036088 -20.2502873, -43.8036919 -20.2502999, -43.8036892 -20.250398, -43.8036733 -20.250471, -43.8035767 -20.2508655, -43.8034934 -20.2512183, -43.8028155 -20.2510627, -43.8027129 -20.2509868, -43.802383 -20.2507805, -43.8028902 -20.2499918))",leisure,stadium
Estádio Ramon Delgado Filho,"POLYGON ((-49.7211768 -24.2610113, -49.7212214 -24.2608969, -49.7213911 -24.2604862, -49.7200477 -24.2600124, -49.719955 -24.2600711, -49.7194528 -24.2609601, -49.7194641 -24.2609828, -49.7204073 -24.2614128, -49.7205449 -24.2610853, -49.7210802 -24.2612352, -49.7211768 -24.2610113))",leisure,stadium
Estádio Francisco Cyrilo da Costa,"POLYGON ((-49.7080113 -24.2541889, -49.7081207 -24.253903, -49.7081133 -24.2538739, -49.7080846 -24.2538506, -49.7080463 -24.2538436, -49.7079912 -24.253846, -49.7077909 -24.253896, -49.7076954 -24.2535408, -49.7065642 -24.2538129, -49.7067462 -24.2545034, -49.7070268 -24.2545613, -49.7076816 -24.2545564, -49.707934 -24.2543748, -49.7079615 -24.2543138, -49.7080113 -24.2541889))",leisure,stadium
Estádio João Chede,"POLYGON ((-50.0040432 -25.4193846, -50.0040777 -25.4194108, -50.0041123 -25.4194485, -50.0045879 -25.4199081, -50.0046045 -25.4199284, -50.0047559 -25.4200754, -50.0046797 -25.4201395, -50.0037964 -25.4207544, -50.003066 -25.4197491, -50.003923 -25.4192783, -50.0040432 -25.4193846))",leisure,stadium
Estádio Municipal Arlei José Corsi,"POLYGON ((-49.9939114 -25.431089, -49.9939033 -25.4309851, -49.9938955 -25.430933, -49.9938694 -25.4308812, -49.9938196 -25.430815, -49.9935573 -25.4306475, -49.9925978 -25.4306722, -49.9927358 -25.4324227, -49.9927598 -25.4324465, -49.9927982 -25.4324627, -49.992845 -25.4324768, -49.9928947 -25.4324791, -49.9929282 -25.4324791, -49.9929186 -25.4324271, -49.9929368 -25.4323916, -49.9929781 -25.4323702, -49.9934117 -25.4323464, -49.9934069 -25.4323031, -49.9934838 -25.4323023, -49.9935526 -25.4322904, -49.9936188 -25.4322736, -49.9936879 -25.4322472, -49.993765 -25.4322136, -49.9938068 -25.4321876, -49.9938618 -25.432138, -49.9939146 -25.4320474, -49.993955 -25.4319334, -49.9939569 -25.4318686, -49.9939459 -25.4316712, -49.9939114 -25.431089))",leisure,stadium
Ginasio de Esportes,"POLYGON ((-51.9845903 -29.5138508, -51.98407 -29.5141495, -51.9842953 -29.5144016, -51.9847888 -29.5140795, -51.9845903 -29.5138508))",leisure,stadium
Estádio Municipal,"POLYGON ((-48.1445323 -21.5089732, -48.1450782 -21.508046, -48.1457428 -21.5083951, -48.1457661 -21.50847, -48.1452373 -21.5093603, -48.1445323 -21.5089732))",leisure,stadium
Estádio Municipal,"POLYGON ((-48.3927501 -21.4637157, -48.3930508 -21.4626828, -48.392069 -21.4624353, -48.3917684 -21.4634682, -48.3927501 -21.4637157))",leisure,stadium
Estádio Municipal Coronel Erasmo Cabral,"POLYGON ((-45.7033984 -22.2546249, -45.7041173 -22.2550268, -45.7034038 -22.2561093, -45.7033695 -22.25609, -45.7026796 -22.255702, -45.7033984 -22.2546249))",leisure,stadium
Estádio Doutor Alencar Peixoto,"POLYGON ((-43.4791681 -19.9391854, -43.4785562 -19.9401847, -43.4780149 -19.93997, -43.4775665 -19.9395751, -43.4778741 -19.9392342, -43.4780272 -19.9390765, -43.4785055 -19.9385493, -43.4791681 -19.9391854))",leisure,stadium
Estádio Manoel Moreira Sobrinho,"POLYGON ((-39.8560107 -18.7213334, -39.8551961 -18.7214342, -39.855115 -18.7216126, -39.8555118 -18.7228423, -39.8563267 -18.7226099, -39.8564023 -18.7225883, -39.8563924 -18.7225567, -39.8563191 -18.7223218, -39.8560107 -18.7213334))",leisure,stadium
Estádio José Ernesto Teixeira,"POLYGON ((-44.2146614 -20.142801, -44.2143192 -20.1433124, -44.2142421 -20.1434442, -44.2140945 -20.1436636, -44.2140181 -20.1437772, -44.2139759 -20.143837, -44.2138091 -20.1437763, -44.2137444 -20.1437464, -44.2127546 -20.1432885, -44.2127282 -20.1432389, -44.2128375 -20.1431126, -44.2131096 -20.1428321, -44.2131555 -20.1427814, -44.2132597 -20.1426665, -44.2135672 -20.1423273, -44.2136464 -20.142286, -44.2146614 -20.142801))",leisure,stadium
Estádio Municipal,"POLYGON ((-40.1115237 -17.6891701, -40.1108313 -17.6898073, -40.1103229 -17.6892683, -40.111012 -17.6886471, -40.1115237 -17.6891701))",leisure,stadium
Estádio do Paulista,"POLYGON ((-47.8924705 -22.0098642, -47.8924983 -22.0099312, -47.8925373 -22.0099932, -47.8925866 -22.0100485, -47.892645 -22.0100957, -47.8927107 -22.0101335, -47.8927822 -22.010161, -47.8928576 -22.0101775, -47.8929348 -22.0101824, -47.8930119 -22.0101757, -47.8930868 -22.0101576, -47.8931576 -22.0101284, -47.8932223 -22.0100891, -47.8932794 -22.0100406, -47.8933767 -22.01004, -47.8933687 -22.0089324, -47.8933274 -22.0089326, -47.8932914 -22.0088724, -47.8932451 -22.0088184, -47.8931899 -22.0087723, -47.8931272 -22.0087353, -47.8930587 -22.0087084, -47.8929865 -22.0086923, -47.8929123 -22.0086876, -47.8928383 -22.0086942, -47.8927665 -22.0087121, -47.8926989 -22.0087407, -47.8926373 -22.0087793, -47.8925835 -22.0088268, -47.8925388 -22.0088819, -47.8925046 -22.0089431, -47.8924817 -22.0090086, -47.8924705 -22.0098642))",leisure,stadium
Estádio Luiz Soares Andrade,"POLYGON ((-53.336606 -22.2399034, -53.3352059 -22.23824, -53.3361746 -22.2375256, -53.3366739 -22.2381261, -53.3375988 -22.2392383, -53.336606 -22.2399034))",leisure,stadium
Estádio Municipal,"POLYGON ((-50.2471474 -23.4323615, -50.2462955 -23.4318608, -50.2459374 -23.4323736, -50.2467893 -23.4328744, -50.2471474 -23.4323615))",leisure,stadium
Estádio Jurandir Elias,"POLYGON ((-44.2373943 -19.9481595, -44.2372912 -19.9479811, -44.2371716 -19.9478881, -44.2368128 -19.9477834, -44.2364999 -19.9477637, -44.2363921 -19.9477524, -44.2362681 -19.9477712, -44.2360416 -19.9478144, -44.2361488 -19.9495009, -44.2362313 -19.9494931, -44.2362767 -19.9494388, -44.2363385 -19.9494388, -44.236388 -19.9494698, -44.2367386 -19.9494078, -44.2367798 -19.9493535, -44.2368417 -19.9493535, -44.2369118 -19.9493807, -44.2372912 -19.9493109, -44.237349 -19.9492527, -44.2374397 -19.948427, -44.2374356 -19.9482952, -44.2373943 -19.9481595))",leisure,stadium
Estádio Municipal Ali Mohamad Ali Weizani,"POLYGON ((-48.8958745 -23.9911115, -48.8959599 -23.9911323, -48.8959543 -23.9911536, -48.8960911 -23.9911782, -48.8961125 -23.9910973, -48.896247 -23.9911176, -48.8966754 -23.9912092, -48.8974325 -23.9913893, -48.8966653 -23.9934483, -48.8951295 -23.993036, -48.8955799 -23.9912617, -48.8956008 -23.99119, -48.8956395 -23.9911335, -48.8956916 -23.9910811, -48.8957409 -23.9910482, -48.8957578 -23.9910494, -48.8957798 -23.9910595, -48.8958317 -23.9911253, -48.8958745 -23.9911115))",leisure,stadium
Estádio Hudson Buck Ferreira,"POLYGON ((-48.3660815 -21.6077296, -48.3659295 -21.6065726, -48.3668492 -21.6061523, -48.3670571 -21.6065702, -48.3671688 -21.6067924, -48.3670652 -21.6068854, -48.3671494 -21.6077702, -48.3663245 -21.6081452, -48.3661229 -21.6081789, -48.3660815 -21.6077296))",leisure,stadium
Claudião,"POLYGON ((-51.9720726 -29.4665207, -51.9721188 -29.4669693, -51.9713923 -29.4670261, -51.971346 -29.4665776, -51.9720726 -29.4665207))",leisure,stadium
Estádio Municipal,"POLYGON ((-48.6613288 -22.6664146, -48.6619644 -22.6677037, -48.6611064 -22.6680374, -48.6605124 -22.6666833, -48.6613288 -22.6664146))",leisure,stadium
Ginásio Paulo Honório de Oliveira,"POLYGON ((-49.1999215 -18.7183466, -49.2000285 -18.7185029, -49.199995 -18.7186964, -49.1998022 -18.7188211, -49.1995873 -18.7187721, -49.1994798 -18.7186083, -49.1995262 -18.7184071, -49.1997102 -18.718298, -49.1999215 -18.7183466))",leisure,stadium
Estádio Municipal Justiniano de Mello e Silva,"POLYGON ((-40.6399191 -19.538513, -40.6395718 -19.5388855, -40.6397475 -19.5390994, -40.6394055 -19.539477, -40.6379075 -19.5389831, -40.6381918 -19.5383158, -40.6383702 -19.5382182, -40.6399191 -19.538513))",leisure,stadium
Estádio Municipal de Abaíra,"POLYGON ((-41.658636 -13.2442856, -41.6588034 -13.2443557, -41.6592031 -13.244656, -41.6586976 -13.2455047, -41.6580248 -13.2452129, -41.658636 -13.2442856))",leisure,stadium
Estádio Leônidas Sodré de Castro,"POLYGON ((-48.4629028 -1.4434424, -48.4629932 -1.4433827, -48.4635667 -1.4442501, -48.4634738 -1.4443115, -48.4635346 -1.4444034, -48.4629747 -1.4447734, -48.4629097 -1.4446752, -48.462686 -1.4448231, -48.4622047 -1.4440952, -48.4624157 -1.4439558, -48.462327 -1.4438216, -48.462267 -1.443731, -48.4628423 -1.4433509, -48.4629028 -1.4434424))",leisure,stadium
Estádio Evandro Almeida,"POLYGON ((-48.4669276 -1.4450091, -48.4658334 -1.4457796, -48.4656391 -1.4459164, -48.4652443 -1.4453122, -48.4652046 -1.4452515, -48.4654003 -1.4451173, -48.4662784 -1.4445151, -48.4665028 -1.4443612, -48.4669276 -1.4450091))",leisure,stadium
Campo de Futebol Benedito Vaz Dias,"POLYGON ((-45.5909819 -22.7358251, -45.5910811 -22.7353403, -45.5901531 -22.7351721, -45.5900489 -22.7356585, -45.5909819 -22.7358251))",leisure,stadium
Ginásio Municipal de Esportes Professor Hugo Ramos,"POLYGON ((-46.1860692 -23.512825, -46.1867515 -23.512572, -46.1864736 -23.511942, -46.1857913 -23.512195, -46.1860692 -23.512825))",leisure,stadium
Estádio Hugo Kennedy,"POLYGON ((-49.3393813 -24.1116618, -49.3394254 -24.1114346, -49.3394408 -24.1113562, -49.3394034 -24.1113501, -49.3387031 -24.1112368, -49.3386583 -24.1112297, -49.3386539 -24.1112529, -49.3384859 -24.1121486, -49.3384803 -24.1121789, -49.3385058 -24.1121828, -49.3392183 -24.1122909, -49.3392591 -24.1122972, -49.3392653 -24.1122639, -49.3393086 -24.112041, -49.3393744 -24.1120517, -49.339448 -24.1116726, -49.3393813 -24.1116618))",leisure,stadium
