name,geom,key,value
Aeródromo Assunção do Içana,POINT (-67.6036989 1.0616262),aeroway,aerodrome
Aeródromo Arenápolis,POINT (-57.0172234 -14.5002785),aeroway,aerodrome
Aeródromo Anamoim,POINT (-67.4086898 1.7896316),aeroway,aerodrome
Aeródromo Fazenda Apemag,POINT (-57.3172226 -15.3336105),aeroway,aerodrome
Érico,POINT (-62.399981 3.6389638),aeroway,aerodrome
Aeródromo Fazenda Aruanã,POINT (-51.5863876 -13.082778),aeroway,aerodrome
Aeródromo Fazenda Cachoeira,POINT (-53.349865 -17.0967553),aeroway,aerodrome
Aeródromo Fazenda Nossa Senhora Aparecida,POINT (-48.58 -19.95),aeroway,aerodrome
Aeródromo Fazenda Água Verde,POINT (-57.4547234 -14.0727777),aeroway,aerodrome
Aeroporto de Araguaiana,POINT (-51.8393618 -15.7045008),aeroway,aerodrome
Aeródromo Santo Atanázio,POINT (-69.35299500000001 0.4669041),aeroway,aerodrome
Aeroporto de Barra do Bugres,POINT (-57.1830559 -15.0586109),aeroway,aerodrome
Aeródromo Fazenda Boa Fortuna,POINT (-49.4919434 -10.0050001),aeroway,aerodrome
Aeródromo União do Vale,POINT (-59.3872223 -15.1999998),aeroway,aerodrome
Aeroporto de Barreirinha,POINT (-57.0581607 -2.7915335),aeroway,aerodrome
Aeródromo Fazenda Itarema,POINT (-52.0400009 -13.2550001),aeroway,aerodrome
Aeródromo Balbina,POINT (-59.4137826 -1.9230791),aeroway,aerodrome
Aeródromo Fazenda Barreirinhos???,POINT (-56.3910216 -16.9847049),aeroway,aerodrome
Aeródromo Barracão Queimado,POINT (-59.7172203 -13.7336111),aeroway,aerodrome
Aeroporto de Borba,POINT (-59.6024017 -4.4063401),aeroway,aerodrome
Aeródromo Fazenda Beira Rio,POINT (-55.8186111 -10.3711109),aeroway,aerodrome
Aeródromo Fazenda Fartura Baixão Novo,POINT (-55.0830574 -10.2155561),aeroway,aerodrome
Auaris,POINT (-64.49563740000001 4.0035701),aeroway,aerodrome
Aeródromo Agro Pousadas do Guaporé,POINT (-60.0344429 -14.7683334),aeroway,aerodrome
Aeródromo Fazenda Santo Antônio do Paraíso,POINT (-55.2283325 -17.4911118),aeroway,aerodrome
Fazenda Goiasa,POINT (-49.7005577 -18.0505562),aeroway,aerodrome
Aeródromo Jpo,POINT (-55.7608994 -12.6088963),aeroway,aerodrome
Aeroporto de Carauari,POINT (-66.8974991 -4.87152),aeroway,aerodrome
Campos Belos,POINT (-46.7747231 -13.0088892),aeroway,aerodrome
Aeródromo Fazenda Curitiba,POINT (-60.60139 -13.6222),aeroway,aerodrome
Fazenda Santa Mônica,POINT (-48.6446567 -15.935689),aeroway,aerodrome
Aeródromo Fazenda Cedro,POINT (-55.3987007 -16.2042999),aeroway,aerodrome
Aeródromo Fazenda Confap,POINT (-60.4779648 -13.7337605),aeroway,aerodrome
Fazenda Varjão Grande,POINT (-51.2984237 -18.4963848),aeroway,aerodrome
Aeródromo Fazenda Charqueada Norte,POINT (-57.0672226 -10.0002785),aeroway,aerodrome
Aeródromo Coperjava,POINT (-49.7505569 -11.8169441),aeroway,aerodrome
Aeródromo Fazenda Cocal,POINT (-52.7172203 -12.6836109),aeroway,aerodrome
Aeródromo Chácara Santa Eulália,POINT (-57.3828115 -9.5634534),aeroway,aerodrome
Aeródromo Fazenda Couto Magalhães,POINT (-52.9269447 -13.9902782),aeroway,aerodrome
Aeródromo Fazenda Saudade,POINT (-51.0149994 -14.1433334),aeroway,aerodrome
Aeródromo Fazenda Continental,POINT (-51.2097206 -14.7155561),aeroway,aerodrome
Aeroporto de Campo Novo do Parecis,POINT (-57.9000797 -13.6286296),aeroway,aerodrome
,POINT (-64.25160219999999 -12.4210997),aeroway,aerodrome
Aeródromo Porto Caracará,POINT (-57.1672211 -17.833889),aeroway,aerodrome
Aeródromo Complexo Turístico S. R. Pantanal Hotéis LTDA,POINT (-56.7900086 -17.3667052),aeroway,aerodrome
Aeroporto Fazenda Canuanã,POINT (-49.9080544 -11.9775),aeroway,aerodrome
Aeródromo Casalvasco,POINT (-60.085556 -15.4894438),aeroway,aerodrome
Cavalcante,POINT (-47.4124539 -13.7778593),aeroway,aerodrome
Aeródromo Cabixi,POINT (-60.6909295 -13.6846107),aeroway,aerodrome
Aeródromo Fazenda Aparecida do Norte,POINT (-56.9770875 -12.8450421),aeroway,aerodrome
Aeroporto de Ceres,POINT (-49.6020032 -15.3452558),aeroway,aerodrome
Aeródromo Fazenda Duas Âncoras - Seção Sede,POINT (-52.1730576 -14.935833),aeroway,aerodrome
Aeródromo Fazenda Eldorado,POINT (-52.2188873 -15.5769444),aeroway,aerodrome
Aeródromo Fazenda Arco-Íris,POINT (-53.5729275 -16.9360755),aeroway,aerodrome
Fazenda Piratininga,POINT (-50.332222 -12.8219442),aeroway,aerodrome
Aeródromo Fazenda Braço Forte,POINT (-55.0391458 -9.5242073),aeroway,aerodrome
Fazenda São José,POINT (-49.164722 -21.744444),aeroway,aerodrome
Aeródromo Dois Irmãos,POINT (-49.3340679 -11.733436),aeroway,aerodrome
Aeródromo Fazenda Duas Âncoras - Seção JAÓ,POINT (-52.0366669 -14.8575001),aeroway,aerodrome
Fazenda Dona Olga,POINT (-61.1686096 -13.019722),aeroway,aerodrome
Aeroporto de Diamantino,POINT (-56.3974396 -14.3813323),aeroway,aerodrome
Aeródromo Dianópolis,POINT (-46.8466988 -11.5953999),aeroway,aerodrome
Aeroporto de Rosário do Leste,POINT (-56.4172211 -14.8169441),aeroway,aerodrome
Aeródromo Fazenda Saltos do Poente,POINT (-55.2711105 -16.435833),aeroway,aerodrome
Aeródromo Fazenda Favo de Mel,POINT (-59.3270043 -15.6485623),aeroway,aerodrome
Aeródromo Fazenda Pioneira,POINT (-57.7005577 -14.2836113),aeroway,aerodrome
Aeródromo Descalvados,POINT (-57.7567151 -16.7367832),aeroway,aerodrome
Aeródromo Divisão,POINT (-56.1672211 -13.1169443),aeroway,aerodrome
Fazenda Água Fria,POINT (-50.3774986 -14.7547216),aeroway,aerodrome
Aeródromo Fazenda Água Limpa,POINT (-58.5333918 -15.285964),aeroway,aerodrome
Aeródromo Fazenda Araúna,POINT (-58.0261116 -11.5675001),aeroway,aerodrome
Estância das Cascatas,POINT (-52.0956001 -15.8966999),aeroway,aerodrome
Aeródromo Fazenda Eldorado,POINT (-49.121666 -7.7572222),aeroway,aerodrome
Aeródromo Estirão do Equador,POINT (-71.5607986 -4.5237799),aeroway,aerodrome
Aeródromo Fazenda Europa,POINT (-51.34 -14.8016667),aeroway,aerodrome
Aeródromo Fazenda Duas Marias,POINT (-55.6694785 -16.8465),aeroway,aerodrome
Aeroporto de Canarana,POINT (-52.2703883 -13.5711566),aeroway,aerodrome
Aeródromo Fazenda Santa Eulália,POINT (-51.9166679 -15.0583334),aeroway,aerodrome
Aeródromo Estância Recanto,POINT (-56.0868157 -9.93695),aeroway,aerodrome
Aeródromo Estância Santana,POINT (-56.0548828 -15.470768),aeroway,aerodrome
Aeródromo Fazenda Encantado,POINT (-58.7983322 -13.3166666),aeroway,aerodrome
Ecotur Univini Park,POINT (-61.6626587 0.8012174),aeroway,aerodrome
Aeródromo Fazenda Felicidade,POINT (-58.6357436 -15.8382058),aeroway,aerodrome
Aeródromo Fazenda Santa Escolastica,POINT (-54.4562014 -16.8459526),aeroway,aerodrome
Fazenda Santa Fé,POINT (-48.9016685 -13.5349998),aeroway,aerodrome
Aeródromo Fazenda Santa Rita de Cássia,POINT (-56.4811096 -15.2502785),aeroway,aerodrome
Fazenda Pamplona,POINT (-47.6294275 -16.217012),aeroway,aerodrome
Aeródromo Fazenda Colorado,POINT (-54.8427773 -16.1672211),aeroway,aerodrome
Aeródromo Fazenda Tombador,POINT (-58.0480576 -11.7166672),aeroway,aerodrome
Aeródromo Fazenda Colen,POINT (-56.1127777 -13.3144436),aeroway,aerodrome
Aeródromo Fazenda Figueira Branca,POINT (-54.8348811 -10.7084237),aeroway,aerodrome
Aeródromo Fazenda Guanabara,POINT (-51.6775017 -12.0299997),aeroway,aerodrome
Aeródromo Fazenda Manchete,POINT (-49.9808311 -9.7469444),aeroway,aerodrome
Pista de Pouso da Fazenda Juquei Agropecuária,POINT (-48.2227214 -15.0485932),aeroway,aerodrome
Aeródromo Fazenda Peixe Bravo,POINT (-50.4172211 -10.1169443),aeroway,aerodrome
Aeródromo Fazenda Bocaína,POINT (-56.7111092 -15.3463888),aeroway,aerodrome
Aeródromo Fazenda Paraíso,POINT (-52.0324888 -10.6385832),aeroway,aerodrome
Aeródromo Fazenda Alvorada,POINT (-48.6791992 -10.3920002),aeroway,aerodrome
Aeródromo Fazenda Sucuri,POINT (-54.9338875 -13.5313892),aeroway,aerodrome
Fazenda Santa Márcia,POINT (-52.1425018 -16.5808334),aeroway,aerodrome
Aeródromo Fortuna,POINT (-59.5005569 -16.1669445),aeroway,aerodrome
Aeródromo Fazenda Jangada,POINT (-51.9160137 -14.7172222),aeroway,aerodrome
Aeroporto de São Félix do Araguaia,POINT (-50.685607 -11.6323134),aeroway,aerodrome
Aeródromo Fazenda Ipê,POINT (-50.9505577 -9.9669437),aeroway,aerodrome
Aeródromo Serafino Ferruzzi,POINT (-56.6752539 -9.986762499999999),aeroway,aerodrome
Aeródromo Fazenda Guará,POINT (-60.0172234 -14.8225002),aeroway,aerodrome
Aeródromo Fazenda Pirigara,POINT (-56.4780579 -17.0072212),aeroway,aerodrome
Hidrelétrica de Jirau,POINT (-64.62435600000001 -9.2902155),aeroway,aerodrome
Aeródromo Fazenda Primavera,POINT (-57.6199989 -16.2380562),aeroway,aerodrome
Aeródromo Sete Barras,POINT (-51.6929685 -12.561828),aeroway,aerodrome
Goálcool,POINT (-52.1044426 -18.3913898),aeroway,aerodrome
Aeródromo Ninho das Águias,POINT (-55.8147202 -15.4899998),aeroway,aerodrome
Palmeiras de Goiás,POINT (-49.8786075 -16.8249213),aeroway,aerodrome
Aeródromo Fazenda Monte Alegre,POINT (-57.36218 -14.7742658),aeroway,aerodrome
Fazenda Divisa,POINT (-50.8199997 -9.791667),aeroway,aerodrome
Fazenda Nova,POINT (-50.2080866 -17.1764991),aeroway,aerodrome
Aeródromo Fazenda Água Fria,POINT (-50.0547218 -12.3988886),aeroway,aerodrome
Aeródromo Fazenda Cocal,POINT (-52.6077766 -12.8019438),aeroway,aerodrome
Fazenda Santa Rita do Araguaia,POINT (-51.5986099 -15.4377785),aeroway,aerodrome
Fazenda Boa Esperança Soberbinho,POINT (-49.8163872 -14.644722),aeroway,aerodrome
Aeródromo Agropecuária Cajabi,POINT (-54.5344429 -10.7344437),aeroway,aerodrome
Aeródromo Fazenda Frigovale I,POINT (-48.3345899 -10.4908115),aeroway,aerodrome
Santa Helena de Goiás,POINT (-50.5672226 -17.8838882),aeroway,aerodrome
Aeródromo Fazenda Bela Vista,POINT (-56.9911118 -10.0555563),aeroway,aerodrome
Aeródromo Fazenda Nossa Senhora de Fátima,POINT (-56.9811096 -10.1563892),aeroway,aerodrome
Aeródromo Gleba Oscar Americano I,POINT (-56.5495284 -11.5360596),aeroway,aerodrome
Aeródromo Fazenda Olhos D`água,POINT (-52.1522217 -14.0194445),aeroway,aerodrome
Aeródromo Fazenda Santa Cruz,POINT (-59.9346054 -15.185759),aeroway,aerodrome
Fazenda São João,POINT (-50.3869438 -18.0533333),aeroway,aerodrome
Aeroporto de Humaitá,POINT (-63.0700018 -7.5387645),aeroway,aerodrome
Fazenda Izaura - Usina Cocal,POINT (-50.865278 -22.506667),aeroway,aerodrome
Fazenda Esperança I,POINT (-48.69 -4.13),aeroway,aerodrome
Aeródromo Fazenda Taquaruçu Retiro,POINT (-55.9655571 -10.3386106),aeroway,aerodrome
Iaciara,POINT (-46.664021 -14.1095866),aeroway,aerodrome
Aeródromo Fazenda Santa Laura,POINT (-54.9140907 -10.8630202),aeroway,aerodrome
Fazenda Indiara,POINT (-49.7748985 -13.3149004),aeroway,aerodrome
Aeródromo Fazenda São José,POINT (-59.2522202 -15.0108328),aeroway,aerodrome
Aeroporto Ipiranga,POINT (-69.6940002 -2.93907),aeroway,aerodrome
Aeródromo Fazenda São Jorge,POINT (-54.8263893 -17.5180569),aeroway,aerodrome
Aeródromo Fazenda Tarumã,POINT (-54.3497238 -17.0158329),aeroway,aerodrome
Fazenda Três Ranchos,POINT (-51.6712685 -16.1199882),aeroway,aerodrome
Aeródromo Fazenda Itamarati Norte,POINT (-57.9939114 -14.2513876),aeroway,aerodrome
Fazenda Triângulo,POINT (-50.1416664 -17.6213894),aeroway,aerodrome
Aeroporto de Ipameri,POINT (-48.1619453 -17.6872215),aeroway,aerodrome
Aeródromo Madeirinha,POINT (-61.4183803 -9.846339),aeroway,aerodrome
Águia Branca do Paru,POINT (-53.2613907 -1.268056),aeroway,aerodrome
Aeroporto Brigadeiro Eduardo Gomes,POINT (-56.0360234 -13.8135345),aeroway,aerodrome
Aeródromo Fazenda Michelin,POINT (-54.7368679 -17.3769389),aeroway,aerodrome
Aeródromo Santa Izabel do Morro,POINT (-50.6683747 -11.5729955),aeroway,aerodrome
Aeródromo Fazenda Juína,POINT (-59.0875015 -11.6427784),aeroway,aerodrome
Aeródromo Fazenda Juba,POINT (-58.1301385 -14.743473),aeroway,aerodrome
Aeroporto de Jaciara,POINT (-54.9686127 -15.9716673),aeroway,aerodrome
Fazenda Genipapo,POINT (-46.6794434 -13.4522219),aeroway,aerodrome
Fazenda Ibia,POINT (-52.3286095 -16.396944),aeroway,aerodrome
Aeródromo Fazenda São Marcelo,POINT (-58.4944458 -10.2333326),aeroway,aerodrome
Aeródromo Fazenda Jaraguá,POINT (-57.4338875 -14.4836111),aeroway,aerodrome
Aeroporto de Ji-Paraná - José Coleto,POINT (-61.8501954 -10.8765928),aeroway,aerodrome
Aeródromo Fazenda Januarinho,POINT (-57.5005569 -15.0502777),aeroway,aerodrome
Fazenda Invernada,POINT (-51.2594452 -19.041111),aeroway,aerodrome
Aeródromo Fazenda Bom Jesus,POINT (-46.5652771 -12.9663887),aeroway,aerodrome
Aeroporto de Juína,POINT (-58.708327 -11.4178015),aeroway,aerodrome
Aeródromo Vila Bittencourt,POINT (-69.42642379999999 -1.4017757),aeroway,aerodrome
Aeródromo Fazenda Colibri,POINT (-51.8458328 -20.226944),aeroway,aerodrome
Aeródromo Fazenda União,POINT (-54.515905 -11.9481121),aeroway,aerodrome
Aeródromo Fazenda Joatão,POINT (-52.6180725 -11.4939871),aeroway,aerodrome
Aeroporto de Juruena,POINT (-58.4916775 -10.3188691),aeroway,aerodrome
Aeródromo Palmeiras do Javari,POINT (-72.8099976 -5.1272402),aeroway,aerodrome
Aeroporto de Jataí,POINT (-51.7745355 -17.8303781),aeroway,aerodrome
Aeródromo Fazenda das Perobas,POINT (-44.1577797 -19.5022221),aeroway,aerodrome
Aeródromo Fazenda Campo Alegre III,POINT (-53.7344437 -16.8447227),aeroway,aerodrome
Aeródromo Fazenda Morro Vermelho,POINT (-54.5338898 -15.981389),aeroway,aerodrome
Fazenda Canadá,POINT (-51.2572212 -15.5952778),aeroway,aerodrome
Aeródromo Fazenda Campina,POINT (-67.44583129999999 -9.142499900000001),aeroway,aerodrome
Aeródromo Cobrape,POINT (-49.84222 -11.50861),aeroway,aerodrome
Aeródromo Fazenda Floresta,POINT (-55.1327782 -15.2211113),aeroway,aerodrome
Aeródromo Fazenda Mutum,POINT (-54.6083336 -15.398056),aeroway,aerodrome
Fazenda Primavera do Terebinto,POINT (-61.9961128 -12.5577784),aeroway,aerodrome
Aeródromo Aero Agrícola Rondon,POINT (-57.5041656 -14.6441669),aeroway,aerodrome
Aeródromo Chácara Veneza,POINT (-59.2852783 -15.2425003),aeroway,aerodrome
Aeroporto Serra da Capivara,POINT (-42.6434537 -9.0810999),aeroway,aerodrome
Fazenda Mangue Che II,POINT (-51.5852776 -18.6700001),aeroway,aerodrome
Aeródromo Fazenda Beira Rio,POINT (-55.8592042 -10.9036891),aeroway,aerodrome
Aeródromo Corixá,POINT (-58.3285499 -16.3961182),aeroway,aerodrome
Fazenda Recanto da Cachoeira,POINT (-47.4730568 -20.3397217),aeroway,aerodrome
Aeródromo Fazenda Cerejal,POINT (-58.2594452 -11.7174997),aeroway,aerodrome
Aeródromo Fazenda Amália,POINT (-58.6316681 -11.8847218),aeroway,aerodrome
Aeroporto Regional de Lábrea,POINT (-64.7716947 -7.2821567),aeroway,aerodrome
Aeródromo de Porto Cajueiro,POINT (-45.3386116 -14.8858328),aeroway,aerodrome
Aeródromo Fazenda Dona Laura,POINT (-58.208889 -15.6202784),aeroway,aerodrome
Aeródromo Recanto,POINT (-51.905556 -12.999444),aeroway,aerodrome
Aeródromo Fazenda Liberdade,POINT (-56.4689855 -17.005348),aeroway,aerodrome
Aeródromo Fazenda Conceição,POINT (-58.2152786 -11.0002785),aeroway,aerodrome
Aeródromo Fazenda Excalibur,POINT (-60.3683724 -15.2959408),aeroway,aerodrome
Aeródromo Fazenda Franciosi,POINT (-58.4727783 -13.4322224),aeroway,aerodrome
Aeródromo Fazenda Rosa - Paralelo 10,POINT (-61.2297211 -9.9686108),aeroway,aerodrome
Aeródromo Fazenda Miura,POINT (-59.6572227 -15.4405556),aeroway,aerodrome
Aeródromo Fazenda Tatiana,POINT (-54.1720432 -10.4452608),aeroway,aerodrome
Aeroporto de Santo Antônio do Lerverger,POINT (-56.0873985 -15.8534002),aeroway,aerodrome
Artoporto Aero Agrícola Fulanete,POINT (-46.2739079 -11.8467693),aeroway,aerodrome
Fazenda Marimbondo,POINT (-49.5883331 -17.9772224),aeroway,aerodrome
Capão da Cruz,POINT (-47.8877792 -21.4583321),aeroway,aerodrome
Fazenda Caraíbas,POINT (-46.7750015 -13.3855562),aeroway,aerodrome
Fazenda Bom Pastor,POINT (-51.0177765 -15.542222),aeroway,aerodrome
Aeródromo Pousada Xaraés,POINT (-56.9599991 -19.4958324),aeroway,aerodrome
Aeródromo Maturacá,POINT (-66.115193 0.628525),aeroway,aerodrome
Aeroporto de Monte Alegre de Goiás,POINT (-46.8728738 -13.2518449),aeroway,aerodrome
Aeródromo Buritizal Agropastoril Ltda,POINT (-60.6749992 -9.300277700000001),aeroway,aerodrome
Fazenda Forquilha,POINT (-50.8366661 -15.2163887),aeroway,aerodrome
Aeródromo Fazenda Maria José,POINT (-54.7422218 -17.4527779),aeroway,aerodrome
Aeródromo Fazenda Muiraquitã,POINT (-60.551116 -10.430186),aeroway,aerodrome
Morro Redondo,POINT (-48.083889 -14.250556),aeroway,aerodrome
Aeródromo Fazenda Centro da Mata,POINT (-54.8277779 -12.6577778),aeroway,aerodrome
Sumuru,POINT (-60.7005997 4.31639),aeroway,aerodrome
Paa-Piu,POINT (-62.9505997 2.7269399),aeroway,aerodrome
Aeroporto de Morrinhos,POINT (-49.1221008 -17.7614994),aeroway,aerodrome
Aeródromo Porto Fluvial Suiá Missu,POINT (-50.7005577 -11.5669441),aeroway,aerodrome
Aeródromo Estância Aeronaldo,POINT (-54.7019424 -16.4427776),aeroway,aerodrome
Aeroporto de Novo Aripuanã,POINT (-60.3648987 -5.1180301),aeroway,aerodrome
Aeródromo de Nobres,POINT (-56.3334733 -14.7052203),aeroway,aerodrome
Aeródromo Fazenda Procomp,POINT (-58.2293373 -9.3999436),aeroway,aerodrome
Aeródromo Agropecuária Tratex,POINT (-55.571572 -10.8916384),aeroway,aerodrome
Aeródromo Fazenda Nossa Senhora das Graças,POINT (-55.8344421 -12.8966665),aeroway,aerodrome
Aruanã,POINT (-51.0480995 -14.9324999),aeroway,aerodrome
Aeródromo Fazenda Itaquerê,POINT (-53.4916687 -15.1283331),aeroway,aerodrome
Aeródromo Fazenda Araçatuba,POINT (-57.7085199 -15.1881988),aeroway,aerodrome
Normândia,POINT (-59.6228881 3.8802586),aeroway,aerodrome
Novo Intento,POINT (-60.633543 2.7763951),aeroway,aerodrome
Aeroporto de Nova Olinda do Norte,POINT (-59.0783348 -3.887778),aeroway,aerodrome
Aeroporto de Nortelândia,POINT (-56.7672234 -14.4836111),aeroway,aerodrome
Fazenda Santo Antônio,POINT (-50.7986107 -18.9650002),aeroway,aerodrome
Aeródromo Fazenda Tuiuiu,POINT (-55.4550018 -13.7994442),aeroway,aerodrome
Aeródromo Fazenda Independência,POINT (-53.5011101 -14.8680563),aeroway,aerodrome
Aeródromo Fazenda Duas Lagoas,POINT (-58.1872215 -16.1708336),aeroway,aerodrome
Ouro Fino,POINT (-60.7244361 2.9348503),aeroway,aerodrome
Aeródromo Fazenda Itaipu,POINT (-56.96111 -13.7525),aeroway,aerodrome
Aeródromo Fazenda Juara,POINT (-57.5661125 -11.8169441),aeroway,aerodrome
Aeródromo Fazenda Nova Alvorada,POINT (-58.269722 -11.5733328),aeroway,aerodrome
Aeródromo Fazenda Pontal,POINT (-53.9355545 -17.3055553),aeroway,aerodrome
Aeródromo Fazenda Roncador,POINT (-52.4000015 -15.0961113),aeroway,aerodrome
Aeródromo Fazenda Salto Bello II,POINT (-53.4880562 -14.9611111),aeroway,aerodrome
Aeródromo Fazenda Agropecuária Embu,POINT (-57.6210664 -9.7859845),aeroway,aerodrome
Fazenda Surucucu,POINT (-47.9878514 -16.7450045),aeroway,aerodrome
Fazenda Colorado,POINT (-51.2233315 -15.4508333),aeroway,aerodrome
Fazenda Tapajós,POINT (-48.9530563 -15.1719437),aeroway,aerodrome
Aeródromo Fazenda Planorte,POINT (-58.8956535 -13.943359),aeroway,aerodrome
Aeródromo Retiro Arrombadinho,POINT (-55.4080544 -17.5074997),aeroway,aerodrome
Aeroporto de Moura,POINT (-61.6347592 -1.4642412),aeroway,aerodrome
Aeródromo Estância Barbosa,POINT (-56.4956492 -15.767104),aeroway,aerodrome
Aeródromo Fazenda Duas Barras,POINT (-52.8122215 -16.0252781),aeroway,aerodrome
Aeródromo Parí Cachoeira,POINT (-69.7940126 0.2655797),aeroway,aerodrome
Pouso da Águia,POINT (-60.5926875 2.7888022),aeroway,aerodrome
Aeródromo Fazenda Lagoa da Mata,POINT (-55.5855528 -10.1315408),aeroway,aerodrome
Aeródromo Fazenda Paulo Abreu,POINT (-52.1300011 -15.2261114),aeroway,aerodrome
Aeroporto Júlio Belém,POINT (-56.7730652 -2.6697225),aeroway,aerodrome
Aeródromo Fazenda São Caetano,POINT (-53.0344429 -16.0341663),aeroway,aerodrome
Aeroporto de Poconé,POINT (-56.6498219 -16.2719909),aeroway,aerodrome
Aeródromo Posto Leonardo Vilas Boas,POINT (-53.3816681 -12.1983328),aeroway,aerodrome
Aeroporto de Pimenta Bueno,POINT (-61.1806994 -11.6445166),aeroway,aerodrome
Aeródromo de Paranã,POINT (-47.8470511 -12.6273633),aeroway,aerodrome
Aeródromo Fazenda Porta do Amazônia,POINT (-51.2429881 -10.2681524),aeroway,aerodrome
Fazenda Pica-Pau,POINT (-50.6650009 -14.7530556),aeroway,aerodrome
Aeródromo Fazenda Piraguassu,POINT (-51.6844371 -10.8612428),aeroway,aerodrome
Aeródromo Porto São Sebastião,POINT (-56.1838875 -12.9669437),aeroway,aerodrome
Aeródromo Fazenda Piratinga,POINT (-55.0133324 -13.6172218),aeroway,aerodrome
Aeródromo Pouso da Garça???,POINT (-56.417524 -16.9940841),aeroway,aerodrome
Aeródromo Oriçanga de Abreu,POINT (-46.3449437 -14.1176816),aeroway,aerodrome
Querari Airport,POINT (-69.8380889 1.0849128),aeroway,aerodrome
Aeródromo Fazenda Sossego,POINT (-55.4211121 -21.457222),aeroway,aerodrome
Aeródromo Agropecuária Nova Santana,POINT (-60.5478756 -10.1415117),aeroway,aerodrome
Aeroporto de Caracaraí,POINT (-61.1271214 1.83378),aeroway,aerodrome
Aeródromo Campos de Júlio,POINT (-59.2675018 -13.4147224),aeroway,aerodrome
Aeródromo Pedra Lavrada,POINT (-36.4811096 -6.7666669),aeroway,aerodrome
Aeródromo Fazenda Boa Vista,POINT (-56.373333 -15.0894442),aeroway,aerodrome
Rio Vermelho Açucar e Álcool,POINT (-51.3699989 -21.3152771),aeroway,aerodrome
Aeródromo Fazenda Fundão Alegre,POINT (-54.1038895 -18.6280556),aeroway,aerodrome
Aeródromo Fazenda Cotriguaçu,POINT (-58.2307787 -9.8627761),aeroway,aerodrome
Aeródromo Fazenda Guaporé,POINT (-60.1233515 -14.594575),aeroway,aerodrome
Aeródromo Fazenda Maristela,POINT (-58.9691658 -16.1166668),aeroway,aerodrome
Aeródromo Fazenda Bacaeri,POINT (-56.8321262 -10.0518609),aeroway,aerodrome
Fazenda Barro Preto,POINT (-46.9011111 -13.3352776),aeroway,aerodrome
Aeródromo Fazenda Quatro Irmãos,POINT (-53.5533333 -20.8783321),aeroway,aerodrome
Aeródromo Arraias,POINT (-46.8855553 -13.0238886),aeroway,aerodrome
Aeródromo Fazenda Rio dos Bugres,POINT (-56.9505577 -14.8169441),aeroway,aerodrome
Aeródromo Fazenda Sevilha,POINT (-51.9312789 -12.6389766),aeroway,aerodrome
Aeródromo Fazenda Toloza,POINT (-57.9972067 -13.1829909),aeroway,aerodrome
Fazenda Rancho Maria e Tereza,POINT (-65.2296339 -10.8266684),aeroway,aerodrome
Aeródromo Fazenda Roncador I,POINT (-52.2789993 -12.1554003),aeroway,aerodrome
Aeródromo Fazenda Panflora,POINT (-56.5527763 -15.083333),aeroway,aerodrome
Fazenda Pouso Redondo,POINT (-61.0491676 -12.9772224),aeroway,aerodrome
Aeroclube de Rondônia,POINT (-63.8580551 -8.793610599999999),aeroway,aerodrome
Aeroporto de Aripuanã,POINT (-59.458247 -10.1828292),aeroway,aerodrome
Aeródromo Fazenda Serra Azul,POINT (-54.5675011 -14.667778),aeroway,aerodrome
Aeródromo Fazenda Santa Mônica,POINT (-54.9069443 -16.9333324),aeroway,aerodrome
Fazenda Santa Rita,POINT (-53.1930542 -17.3477783),aeroway,aerodrome
Aeródromo Colônia Meruri,POINT (-53.0752983 -15.5564003),aeroway,aerodrome
Aeródromo Fazenda Vale do Rio Verde,POINT (-56.5338898 -12.1669436),aeroway,aerodrome
Aeródromo Fazenda Santa Alice,POINT (-58.044445 -15.5874996),aeroway,aerodrome
Aeródromo Fazenda Santa Cruz do Pessoê,POINT (-60.4403906 -15.1655608),aeroway,aerodrome
Aeródromo Fazenda Santa Maria,POINT (-57.4825034 -15.7436964),aeroway,aerodrome
Aeródromo Fazenda Arrossensal,POINT (-56.7137985 -14.3530998),aeroway,aerodrome
Aeródromo Fazenda São João,POINT (-56.5338898 -12.2891674),aeroway,aerodrome
Aeródromo Fazenda Sabiá,POINT (-51.9788532 -15.2293574),aeroway,aerodrome
Aeródromo Fazenda Santa Cruz,POINT (-52.736119 -11.6508688),aeroway,aerodrome
Aeródromo Fazenda Santo Antônio,POINT (-51.8134003 -15.6230624),aeroway,aerodrome
Aeródromo Fazenda São Francisco,POINT (-60.2172012 -15.2241001),aeroway,aerodrome
Aeródromo Fazenda Simarelli,POINT (-59.3242193 -13.6099524),aeroway,aerodrome
Aeródromo São Raimundo II,POINT (-56.1527786 -9.9663887),aeroway,aerodrome
Aeroporto Municipal de Sinop,POINT (-55.5861092 -11.8850002),aeroway,aerodrome
Fazenda São Marco,POINT (-60.4793588 3.0521306),aeroway,aerodrome
Aeródromo Fazenda Santa Maria,POINT (-57.6832001 -15.3770241),aeroway,aerodrome
Aeródromo Sopave Norte,POINT (-54.7383347 -13.7252779),aeroway,aerodrome
Aeródromo Sertânia,POINT (-55.6338882 -13.7502785),aeroway,aerodrome
Aeródromo Fazenda Silmar,POINT (-60.1144447 -16.1650009),aeroway,aerodrome
Aeródromo Santa Terezinha,POINT (-50.5186119 -10.4647217),aeroway,aerodrome
Aeródromo Fazenda Santa Juliana,POINT (-52.0208321 -12.8522224),aeroway,aerodrome
