name,geom,key,value
IFBA - Campus Paulo Afonso,"POLYGON ((-38.2167485 -9.389875200000001, -38.2168182 -9.389954599999999, -38.2167753 -9.3910395, -38.2153805 -9.3909707, -38.2153913 -9.3906902, -38.2151123 -9.3906797, -38.215166 -9.3897852, -38.2167485 -9.389875200000001))",amenity,university
"Instituto Federal de Educação, Ciência e Tecnologia do Ceará - Campus Maracanaú","POLYGON ((-38.6106332 -3.8722878, -38.6107347 -3.8722518, -38.6107504 -3.8722897, -38.6107636 -3.8723337, -38.6107108 -3.8723484, -38.6108687 -3.8728342, -38.610877 -3.8728597, -38.6108849 -3.8728841, -38.6109934 -3.8732179, -38.6132195 -3.8725266, -38.6126136 -3.8706979, -38.6121812 -3.8708344, -38.6121215 -3.8708532, -38.612062 -3.8708748, -38.6103518 -3.871405, -38.6104088 -3.8715994, -38.6106332 -3.8722878))",amenity,university
UNEAL Universidade Estadual de Alagoas,"POLYGON ((-36.6539294 -9.7482363, -36.6529907 -9.749822399999999, -36.6538329 -9.7502929, -36.6547609 -9.748728, -36.6539294 -9.7482363))",amenity,university
UNEB Universidade do Estado da Bahia,"POLYGON ((-39.0035621 -11.6705853, -39.0027413 -11.6704434, -39.003031 -11.669771, -39.0043533 -11.6700416, -39.0042809 -11.6702806, -39.0047208 -11.6704513, -39.0045492 -11.6707981, -39.0038008 -11.6706194, -39.0035621 -11.6705853))",amenity,university
FATEC,"POLYGON ((-49.8962234 -22.95212, -49.8935252 -22.9510926, -49.8937484 -22.9506278, -49.8942309 -22.9494275, -49.896934 -22.9504444, -49.8967372 -22.9508887, -49.8966531 -22.9509462, -49.8966003 -22.9510589, -49.8966243 -22.9511805, -49.8962234 -22.95212))",amenity,university
FAJESU - Faculdade Jesus Maria e José,"POLYGON ((-48.0758513 -15.8012204, -48.0742286 -15.8007068, -48.0745799 -15.7996641, -48.0751432 -15.799837, -48.0761249 -15.8004668, -48.0758513 -15.8012204))",amenity,university
Ufopa Campus Oriximiná,"POLYGON ((-55.8523925 -1.7481049, -55.8517149 -1.7475251, -55.8511809 -1.7481484, -55.8518585 -1.7487283, -55.8523925 -1.7481049))",amenity,university
UFPI - CAMPUS MINISTRO REIS VELOSO,"POLYGON ((-41.7551701 -2.9068605, -41.7552347 -2.9080467, -41.7557773 -2.9080149, -41.7558309 -2.9085978, -41.7554079 -2.9086151, -41.7554414 -2.9093382, -41.7544769 -2.9093802, -41.753828 -2.9094085, -41.7536967 -2.9069878, -41.7551701 -2.9068605))",amenity,university
UESPI - Universidade Estadual do Piaui,"POLYGON ((-41.7594373 -2.9043869, -41.759351 -2.9047135, -41.7592965 -2.9049993, -41.7592374 -2.9053713, -41.7592011 -2.9055618, -41.7587605 -2.9056027, -41.7585424 -2.9056072, -41.7583199 -2.9056027, -41.7583017 -2.9050719, -41.7582699 -2.9048088, -41.7583426 -2.9044277, -41.7594373 -2.9043869))",amenity,university
Centro Universitário de Caratinga - UNEC I,"POLYGON ((-42.1389625 -19.7905667, -42.138738 -19.7905926, -42.1382774 -19.7906586, -42.1381838 -19.7908998, -42.1379806 -19.7912603, -42.1378936 -19.7914361, -42.1378508 -19.7916334, -42.1387969 -19.7917537, -42.1388481 -19.7913524, -42.1389578 -19.7905976, -42.1389625 -19.7905667))",amenity,university
UNEC II,"POLYGON ((-42.1344202 -19.7483497, -42.1343665 -19.7483884, -42.1342134 -19.7484404, -42.1339722 -19.7485148, -42.1339433 -19.748522, -42.1339957 -19.7487379, -42.1340307 -19.7490381, -42.133988 -19.7493717, -42.1337073 -19.7499725, -42.1337301 -19.750141, -42.1339299 -19.7503853, -42.1340386 -19.7506295, -42.1342129 -19.7513329, -42.1344408 -19.7516828, -42.1347507 -19.751728, -42.1352476 -19.7517106, -42.1354287 -19.7516933, -42.1357134 -19.7515138, -42.1358565 -19.7507214, -42.1344202 -19.7483497))",amenity,university
Faculdade Evangélica - FE,"POLYGON ((-47.9113149 -15.7934847, -47.911416 -15.7937889, -47.9115154 -15.7937583, -47.9115717 -15.7939275, -47.9119967 -15.7937967, -47.9120422 -15.7939337, -47.9107435 -15.7943356, -47.9107207 -15.7942682, -47.9108323 -15.7942333, -47.9106489 -15.7936897, -47.9113149 -15.7934847))",amenity,university
Faculdade de Tecnologia de São Paulo,"POLYGON ((-46.6323758 -23.5303138, -46.6319469 -23.5291285, -46.6331611 -23.5287852, -46.6335836 -23.5299994, -46.6323758 -23.5303138))",amenity,university
Unip,"POLYGON ((-46.6099705 -23.5122632, -46.6103857 -23.5130297, -46.6102893 -23.5130719, -46.6095 -23.5134176, -46.6091015 -23.5126272, -46.6099705 -23.5122632))",amenity,university
Faculdade de Ciências Aplicadas da Unicamp,"POLYGON ((-47.4296435 -22.557569, -47.4291684 -22.5577449, -47.429041 -22.5577972, -47.4248365 -22.557052, -47.4246241 -22.5568951, -47.4246666 -22.5566859, -47.4282199 -22.5490375, -47.4285031 -22.5488806, -47.4287013 -22.5488022, -47.4289136 -22.5488022, -47.4300461 -22.5493775, -47.4303576 -22.5497435, -47.4306124 -22.5502796, -47.4311787 -22.5513778, -47.4313344 -22.5517831, -47.4315892 -22.5534436, -47.4315468 -22.553705, -47.4316194 -22.5540017, -47.4318575 -22.5549749, -47.4318784 -22.5550797, -47.4319287 -22.5553319, -47.4319432 -22.5554047, -47.4319715 -22.5560845, -47.4296435 -22.557569))",amenity,university
UnB - Campus Ceilândia,"POLYGON ((-48.1037578 -15.8439944, -48.1014084 -15.8422908, -48.0958079 -15.8459528, -48.0958245 -15.8462285, -48.0964884 -15.8466181, -48.098565 -15.8473212, -48.1013429 -15.84524, -48.102028 -15.8448025, -48.1037578 -15.8439944))",amenity,university
Universidade de Santo Amaro - UNISA Campus I,"POLYGON ((-46.713657 -23.7301214, -46.7136947 -23.7302203, -46.7136564 -23.7309044, -46.713371 -23.7311356, -46.7132614 -23.7312391, -46.7128696 -23.7317109, -46.7127482 -23.7319382, -46.7126254 -23.7318682, -46.7122942 -23.7321462, -46.7119036 -23.7317036, -46.7118489 -23.7316209, -46.711779 -23.7313365, -46.7117428 -23.7312947, -46.7116803 -23.7312792, -46.7116189 -23.7312978, -46.7112608 -23.7314529, -46.7103944 -23.7308529, -46.70991 -23.7304963, -46.7103614 -23.7298337, -46.7115952 -23.7289355, -46.7135918 -23.7300435, -46.713657 -23.7301214))",amenity,university
Centro Universitário SENAC,"POLYGON ((-46.7016354 -23.6692597, -46.7012328 -23.6697221, -46.7009521 -23.6695171, -46.7013547 -23.6690547, -46.7016354 -23.6692597))",amenity,university
Faculadade de Direito de São Bernardo do Campo,"POLYGON ((-46.5577278 -23.6883603, -46.5575561 -23.6884291, -46.5575373 -23.6890849, -46.5575051 -23.689807, -46.5581328 -23.6894337, -46.558688 -23.6890751, -46.5585753 -23.6889621, -46.5584707 -23.6888736, -46.5583178 -23.6887361, -46.5581301 -23.6886133, -46.5577278 -23.6883603))",amenity,university
Faculdade São Bernardo,"POLYGON ((-46.5480568 -23.7129135, -46.5476899 -23.7128693, -46.5476743 -23.7129778, -46.5476359 -23.7132504, -46.5477295 -23.7132623, -46.5477256 -23.7132874, -46.5479178 -23.7133118, -46.5479238 -23.7132699, -46.5480043 -23.7132796, -46.5480568 -23.7129135))",amenity,university
Centro de Pesquisas em Aquicultura Ambiental Unioeste,"POLYGON ((-53.7233055 -24.7792828, -53.7233377 -24.7788737, -53.7237024 -24.7786983, -53.7240887 -24.7786204, -53.7248359 -24.7786043, -53.7249148 -24.7787178, -53.7248826 -24.7792633, -53.7247861 -24.7801205, -53.7247072 -24.7810104, -53.7245248 -24.7816143, -53.7238205 -24.7815622, -53.7234771 -24.7811531, -53.7233055 -24.7805199, -53.7233055 -24.7792828))",amenity,university
UnC Concórdia,"POLYGON ((-51.9960383 -27.2164719, -51.9961295 -27.2167391, -51.9960383 -27.2170635, -51.9957379 -27.2174546, -51.9955233 -27.2178363, -51.9954858 -27.2181082, -51.9955716 -27.218299, -51.9956199 -27.2185423, -51.9954214 -27.2188476, -51.9947723 -27.2194248, -51.9945363 -27.2196777, -51.9944022 -27.2199257, -51.9943003 -27.2203646, -51.9942252 -27.2209752, -51.9941822 -27.2212662, -51.9938872 -27.2212471, -51.993458 -27.2210229, -51.9933776 -27.220584, -51.9935385 -27.2195059, -51.9933722 -27.2177218, -51.9933776 -27.2171398, -51.9939569 -27.2166866, -51.9940857 -27.2162906, -51.9960383 -27.2164719))",amenity,university
UNA,"POLYGON ((-45.2504112 -19.7851639, -45.250033 -19.7852447, -45.249357 -19.784172, -45.2486892 -19.7846465, -45.2479543 -19.7851942, -45.2479623 -19.7855451, -45.2476244 -19.7855349, -45.2478067 -19.7866505, -45.2481285 -19.7866836, -45.2487482 -19.7866101, -45.2492835 -19.7864791, -45.2499953 -19.7862874, -45.2508557 -19.7859557, -45.2504112 -19.7851639))",amenity,university
UNIESP - Faculdade do Norte Pioneiro FANORPI,"POLYGON ((-50.0545808 -23.2854121, -50.0544869 -23.2853751, -50.0543447 -23.2854687, -50.0542804 -23.2855279, -50.0542857 -23.2855919, -50.0543099 -23.2856954, -50.0543421 -23.2857644, -50.054393 -23.2857989, -50.0544172 -23.2858383, -50.054621 -23.2862251, -50.0546559 -23.2862473, -50.0546854 -23.2862128, -50.0549402 -23.2862916, -50.0549724 -23.2862276, -50.0548946 -23.2861783, -50.0545459 -23.2855131, -50.0545808 -23.2854121))",amenity,university
Universidade Federal de Ciências da Saúde,"POLYGON ((-51.2199791 -30.0313156, -51.2203961 -30.0319284, -51.2210508 -30.0315799, -51.2215749 -30.0313005, -51.2214599 -30.0311956, -51.2210423 -30.0307567, -51.2199791 -30.0313156))",amenity,university
UniFAI - Centro Universitário de Adamantina (Campus II),"POLYGON ((-51.0705191 -21.6715028, -51.0746395 -21.6744047, -51.0786157 -21.6668828, -51.0786953 -21.6662916, -51.0785274 -21.6659384, -51.0784223 -21.6658776, -51.074515 -21.6686253, -51.0705191 -21.6715028))",amenity,university
UniFAI - Centro Universitário de Adamantina (Campus III),"POLYGON ((-51.0664223 -21.6762958, -51.0656981 -21.6767694, -51.0670607 -21.6786038, -51.06786 -21.6781053, -51.0669265 -21.6768092, -51.0666905 -21.6766497, -51.0664223 -21.6762958))",amenity,university
Faculdade Cenecista de Joinville,"POLYGON ((-48.8460713 -26.3183825, -48.8452992 -26.3183477, -48.8452629 -26.318973, -48.8460406 -26.3190003, -48.8460516 -26.318769, -48.8460569 -26.3186178, -48.8460713 -26.3183825))",amenity,university
Faculdade Anhanguera de Jaraguá do Sul,"POLYGON ((-49.0625655 -26.4858608, -49.0621581 -26.4858936, -49.0621422 -26.4861634, -49.0620752 -26.4861691, -49.0616887 -26.4862247, -49.0615826 -26.4861733, -49.0614471 -26.4861771, -49.0614405 -26.4862478, -49.0608823 -26.4863871, -49.0605407 -26.4863929, -49.0605303 -26.4872503, -49.0618056 -26.4869495, -49.0625506 -26.4866592, -49.0625655 -26.4858608))",amenity,university
ULBRA Santa Maria,"POLYGON ((-53.896305 -29.6873412, -53.8958356 -29.6874217, -53.8958702 -29.687574, -53.8960277 -29.6875471, -53.8960588 -29.687684, -53.8957941 -29.6877293, -53.8957415 -29.6874979, -53.8955699 -29.6875273, -53.8956394 -29.6878329, -53.8957138 -29.6881607, -53.8958851 -29.6881314, -53.8958169 -29.6878309, -53.895909 -29.6878151, -53.895922 -29.6878723, -53.896094 -29.6878428, -53.8961261 -29.6879844, -53.8959544 -29.6880139, -53.8959917 -29.6881783, -53.8964655 -29.6880971, -53.8964297 -29.6879395, -53.8961834 -29.6879817, -53.8961514 -29.6878405, -53.8964035 -29.6877973, -53.8963686 -29.6876433, -53.8961259 -29.6876849, -53.8960909 -29.6875306, -53.8963384 -29.6874882, -53.896305 -29.6873412))",amenity,university
UEMS,"POLYGON ((-54.7540554 -18.5032065, -54.7528484 -18.5031776, -54.7528332 -18.5037496, -54.7540402 -18.5037785, -54.7540554 -18.5032065))",amenity,university
Centro de Capacitação e Pesquisa em Meio Ambiente,"POLYGON ((-46.4383043 -23.8866398, -46.4381162 -23.8856652, -46.4363857 -23.8860034, -46.4361914 -23.8869723, -46.4367653 -23.886939, -46.4375711 -23.8868027, -46.4380016 -23.8867056, -46.4383043 -23.8866398))",amenity,university
Unip,"POLYGON ((-45.948954 -23.2557442, -45.9482957 -23.2566936, -45.9467597 -23.2557442, -45.947425 -23.2548207, -45.948954 -23.2557442))",amenity,university
Escola de Belas Artes - UFBA,"POLYGON ((-38.521466 -12.9918259, -38.521568 -12.9917752, -38.5216319 -12.9917431, -38.5217229 -12.9916969, -38.5218247 -12.9916459, -38.5217813 -12.9915638, -38.5218214 -12.9915437, -38.5219866 -12.9914607, -38.5220082 -12.9915078, -38.5222661 -12.991379, -38.522461 -12.9912972, -38.5223707 -12.9911112, -38.5221512 -12.990683, -38.5220815 -12.990649, -38.5211042 -12.9911348, -38.5212559 -12.9914245, -38.5214075 -12.9917141, -38.521466 -12.9918259))",amenity,university
Faculdade de Economia da UFBA,"POLYGON ((-38.5155673 -12.9834855, -38.5153878 -12.9833577, -38.5151479 -12.9836777, -38.5153063 -12.9837905, -38.5153917 -12.9836765, -38.5153629 -12.983656, -38.5154599 -12.9835266, -38.5155098 -12.9835622, -38.5155673 -12.9834855))",amenity,university
Faculdade de Engenharia de Sorocaba - FACENS,"POLYGON ((-47.4316593 -23.4710268, -47.4313392 -23.4709776, -47.430799 -23.4717972, -47.4304795 -23.4722771, -47.4304716 -23.472289, -47.4303389 -23.4721202, -47.4298523 -23.4719189, -47.428428 -23.4711144, -47.4275804 -23.4706356, -47.4273362 -23.4704651, -47.4280045 -23.469911, -47.4284219 -23.4694585, -47.4288464 -23.4692159, -47.4293322 -23.469061, -47.4295556 -23.4688796, -47.4298516 -23.4688387, -47.4301573 -23.4688247, -47.4303896 -23.4688282, -47.4306365 -23.468816, -47.4311019 -23.4689669, -47.4315868 -23.4698451, -47.4317071 -23.4705609, -47.4316593 -23.4710268))",amenity,university
IFSC,"POLYGON ((-49.0905769 -26.47669, -49.0905037 -26.4770136, -49.0904998 -26.4770306, -49.0904522 -26.4772411, -49.0904188 -26.4773885, -49.0904019 -26.4774633, -49.0899966 -26.4776817, -49.0895147 -26.4779241, -49.0896764 -26.4766176, -49.0905769 -26.47669))",amenity,university
Unigranrio - Campus III,"POLYGON ((-42.4712093 -22.6392424, -42.4717188 -22.6393059, -42.472187 -22.6389373, -42.472724 -22.6380732, -42.4726276 -22.6378952, -42.4710564 -22.6375673, -42.4707406 -22.6380181, -42.4703087 -22.638976, -42.4699649 -22.6392972, -42.4703281 -22.6395219, -42.4709752 -22.639649, -42.4712093 -22.6392424))",amenity,university
Faculdade Senac,"POLYGON ((-44.0360685 -19.9376563, -44.0365519 -19.9380147, -44.0364021 -19.9382003, -44.0359187 -19.9378323, -44.0360685 -19.9376563))",amenity,university
IFES Campus Vila Velha,"POLYGON ((-40.3076503 -20.3475273, -40.3077717 -20.3482996, -40.3075256 -20.3483342, -40.3075346 -20.3483902, -40.307542 -20.3484369, -40.3077879 -20.3484024, -40.3080193 -20.3498752, -40.309834 -20.3496076, -40.3097275 -20.3490495, -40.3096683 -20.3486239, -40.3095544 -20.3486326, -40.3093878 -20.3475959, -40.3098531 -20.3475183, -40.3098022 -20.3472275, -40.3097176 -20.3472369, -40.3076503 -20.3475273))",amenity,university
Universidade Federal do Ceará,"POLYGON ((-39.0567093 -4.9786839, -39.0566932 -4.9788858, -39.0574597 -4.9789081, -39.0573503 -4.9809617, -39.05545 -4.9808116, -39.0556699 -4.9788612, -39.0564245 -4.978879, -39.0564303 -4.9786679, -39.0567093 -4.9786839))",amenity,university
"Instituto Federal de Educação, Ciência e Tecnologia","POLYGON ((-39.0594773 -4.978716, -39.0594827 -4.9783258, -39.059016 -4.9782938, -39.0590804 -4.9775189, -39.0573369 -4.9769845, -39.0557813 -4.9769631, -39.0555238 -4.9784701, -39.0594773 -4.978716))",amenity,university
FECLESC,"POLYGON ((-39.0250003 -4.9676183, -39.024061 -4.9676135, -39.0240564 -4.968532, -39.0249957 -4.9685367, -39.0250003 -4.9676183))",amenity,university
Universidade Candido Mendes - Campus Tijuca,"POLYGON ((-43.241979 -22.9337402, -43.2412921 -22.9345801, -43.2410729 -22.9348481, -43.2410053 -22.9349308, -43.2405681 -22.9346813, -43.2413031 -22.9338266, -43.2411475 -22.9336933, -43.2416276 -22.9333474, -43.241979 -22.9337402))",amenity,university
FASAM - Faculdade Sul-Americana,"POLYGON ((-49.2374395 -16.7215592, -49.2374888 -16.7216713, -49.237495 -16.7218041, -49.2374857 -16.7219074, -49.2374549 -16.7219811, -49.2365418 -16.7227703, -49.2357237 -16.7219303, -49.2356942 -16.7216914, -49.2356942 -16.7216118, -49.2357317 -16.7215604, -49.2363084 -16.7210595, -49.2369039 -16.7210415, -49.2374395 -16.7215592))",amenity,university
UEM - Unversidade Estadual de Maringá,"POLYGON ((-53.3265726 -23.779562, -53.3260604 -23.7801312, -53.3253205 -23.7795806, -53.3244465 -23.7805363, -53.3241914 -23.780442, -53.3240737 -23.7803903, -53.3239662 -23.7803318, -53.3238828 -23.7802724, -53.3238337 -23.780208, -53.3238114 -23.7801503, -53.3238128 -23.7800814, -53.3238169 -23.7800368, -53.323823 -23.7799958, -53.3238514 -23.779914, -53.3251619 -23.778498, -53.3265726 -23.779562))",amenity,university
Bibilioteca Unipar,"POLYGON ((-53.3017923 -23.7571548, -53.3018222 -23.757112, -53.3018655 -23.7570803, -53.3019176 -23.7570629, -53.301973 -23.7570617, -53.3020291 -23.7570763, -53.3020709 -23.7571065, -53.3021038 -23.7571494, -53.3021195 -23.7571998, -53.302116 -23.7572522, -53.3020939 -23.7573005, -53.3020556 -23.7573395, -53.3020054 -23.7573647, -53.3019489 -23.7573733, -53.3018925 -23.7573644, -53.3018424 -23.757339, -53.3018053 -23.7573012, -53.3017834 -23.7572546, -53.3017788 -23.757204, -53.3017923 -23.7571548))",amenity,university
Unicatólica - Centro Universitário Católica de Quixadá,"POLYGON ((-39.0159527 -4.9753422, -39.0159555 -4.9757354, -39.0159605 -4.9760654, -39.0159176 -4.9760887, -39.0145264 -4.9758774, -39.0144605 -4.9755836, -39.0144793 -4.9750118, -39.0138731 -4.9748381, -39.0139976 -4.9743782, -39.0138435 -4.9743291, -39.0133118 -4.9741705, -39.0133487 -4.9740266, -39.0134392 -4.9736741, -39.0139801 -4.9738278, -39.014195 -4.9731039, -39.0146371 -4.9732494, -39.0149253 -4.9733443, -39.0150801 -4.9733952, -39.0147033 -4.9747506, -39.0159135 -4.975118, -39.0159292 -4.9751712, -39.0159527 -4.9753422))",amenity,university
Universidade Federal do Pampa,"POLYGON ((-54.3661814 -30.3352036, -54.3663531 -30.3344072, -54.3657094 -30.3342868, -54.3657308 -30.3341665, -54.3626195 -30.3335553, -54.3630808 -30.3315736, -54.359433 -30.3325182, -54.358918 -30.3346387, -54.3596261 -30.3347776, -54.359197 -30.3366481, -54.3598085 -30.3367592, -54.3602806 -30.334898, -54.3620777 -30.3352105, -54.3619221 -30.3358772, -54.3624371 -30.3359721, -54.3661814 -30.3352036))",amenity,university
Unopar,"POLYGON ((-50.3721448 -23.0946428, -50.3718125 -23.0957018, -50.3705829 -23.0953559, -50.3709337 -23.0943159, -50.3721448 -23.0946428))",amenity,university
Ciesa,"POLYGON ((-60.0236504 -3.0770651, -60.0233432 -3.0770068, -60.0232561 -3.0774639, -60.0235632 -3.0775223, -60.0236504 -3.0770651))",amenity,university
Ciesa,"POLYGON ((-60.0233223 -3.076989, -60.0231537 -3.076957, -60.0230655 -3.0774192, -60.0232342 -3.0774513, -60.0233223 -3.076989))",amenity,university
Ciesa,"POLYGON ((-60.0239948 -3.0775941, -60.0240795 -3.0771495, -60.0237735 -3.0770914, -60.0236888 -3.0775359, -60.0239948 -3.0775941))",amenity,university
Ciesa,"POLYGON ((-60.0231318 -3.0769526, -60.0229533 -3.0769187, -60.0228667 -3.0773729, -60.0230452 -3.0774068, -60.0231318 -3.0769526))",amenity,university
Ciesa,"POLYGON ((-60.024456 -3.0771807, -60.0240885 -3.0771098, -60.0240795 -3.0771495, -60.0239948 -3.0775941, -60.0243623 -3.077665, -60.024456 -3.0771807))",amenity,university
Campus IFB,"POLYGON ((-48.0978365 -15.8418312, -48.0993234 -15.8433396, -48.0986205 -15.8436842, -48.0969714 -15.8423968, -48.0978365 -15.8418312))",amenity,university
Faculdades Integradas de Itararé,"POLYGON ((-49.3407029 -24.1048967, -49.3399855 -24.1046266, -49.3395767 -24.10626, -49.3403652 -24.1064083, -49.3407029 -24.1048967))",amenity,university
Faculdade de Medicina de Campos,"POLYGON ((-41.3293248 -21.753408, -41.3292683 -21.753417, -41.3287737 -21.7536248, -41.3289052 -21.7539453, -41.329444 -21.7537539, -41.3293455 -21.7534545, -41.3293248 -21.753408))",amenity,university
Instituto Federal do Estado de São Paulo,"POLYGON ((-52.1115402 -21.784756, -52.1115832 -21.7847913, -52.1115894 -21.7847964, -52.112935 -21.7859017, -52.1122746 -21.7865039, -52.1115016 -21.7859546, -52.1111513 -21.7862874, -52.110875 -21.7855032, -52.1115402 -21.784756))",amenity,university
UniBrasil,"POLYGON ((-49.2145931 -25.4257904, -49.2145447 -25.4259137, -49.2145067 -25.4259016, -49.2143428 -25.4263197, -49.2141914 -25.4262713, -49.2141369 -25.4264105, -49.214022 -25.4263737, -49.2140735 -25.4262423, -49.2140228 -25.4262261, -49.2140778 -25.4260857, -49.2139978 -25.4260602, -49.2141111 -25.4257712, -49.2142208 -25.4258063, -49.2142679 -25.4256864, -49.2145931 -25.4257904))",amenity,university
Faculdade Mauricio de Nassau,"POLYGON ((-40.8393212 -14.8566475, -40.8392474 -14.856608, -40.83942 -14.8563068, -40.8392464 -14.8562139, -40.839133 -14.8564118, -40.8390584 -14.8563719, -40.8389493 -14.8565623, -40.8388252 -14.8564959, -40.8385952 -14.8568973, -40.8390412 -14.8571361, -40.8393212 -14.8566475))",amenity,university
Universidade do Estado do Amazonas - Núcleo de Ensino Superior de Manacaparu,"POLYGON ((-60.6284998 -3.2951142, -60.6281457 -3.2952722, -60.6281055 -3.2951811, -60.6282289 -3.2951222, -60.6281565 -3.2949508, -60.6280304 -3.2950071, -60.6279875 -3.2949107, -60.6283442 -3.29475, -60.6283818 -3.2948518, -60.6282557 -3.2949053, -60.6283255 -3.2950767, -60.6284569 -3.2950178, -60.6284998 -3.2951142))",amenity,university
Faculdade Projeção,"POLYGON ((-48.0649523 -15.8204849, -48.0647889 -15.8210003, -48.06443 -15.8208895, -48.0645987 -15.8203741, -48.0649523 -15.8204849))",amenity,university
UNILESTE MG,"POLYGON ((-42.6128077 -19.5150599, -42.6114397 -19.5161286, -42.6114199 -19.5162467, -42.611617 -19.5166039, -42.6117295 -19.5167375, -42.6119128 -19.5168914, -42.611489 -19.5170521, -42.6102689 -19.5175864, -42.6098684 -19.5174761, -42.6095295 -19.5175981, -42.6091659 -19.517871, -42.6089555 -19.5177985, -42.6086524 -19.5176223, -42.6089356 -19.5173149, -42.6091459 -19.5174626, -42.6093082 -19.5173531, -42.6089564 -19.5165468, -42.6096281 -19.5162912, -42.6091782 -19.5151935, -42.609017 -19.5149446, -42.608887 -19.5145332, -42.6086761 -19.5138875, -42.6086867 -19.5136542, -42.608827 -19.5135672, -42.6090981 -19.5134395, -42.6111131 -19.5126437, -42.6128077 -19.5150599))",amenity,university
Universidade Estadual da Paraíba,"POLYGON ((-37.1266515 -7.8921448, -37.1264035 -7.892634, -37.1268365 -7.8928515, -37.1270784 -7.8923703, -37.1266515 -7.8921448))",amenity,university
E.E. Aparício Silva Rillo,"POLYGON ((-56.013552 -28.656383, -56.0115779 -28.6560723, -56.0114283 -28.6569027, -56.0133112 -28.6573593, -56.013552 -28.656383))",amenity,university
E.M.E.F. Sagrado Coração de Jesus,"POLYGON ((-56.0077066 -28.6544767, -56.0076275 -28.654944, -56.0086361 -28.6550993, -56.0086937 -28.6548251, -56.0084013 -28.6547827, -56.0084308 -28.6545874, -56.0077066 -28.6544767))",amenity,university
Faculdade de Tecnologia de Americana,"POLYGON ((-47.351424 -22.7396151, -47.3512952 -22.7394765, -47.3512255 -22.7393875, -47.3509358 -22.7393677, -47.3500346 -22.7390659, -47.3497664 -22.7390115, -47.3494016 -22.7397635, -47.3494982 -22.7397981, -47.3495411 -22.7402483, -47.3498415 -22.7402137, -47.3503404 -22.7405798, -47.350571 -22.7403275, -47.3510646 -22.7400059, -47.3512416 -22.739902, -47.3511343 -22.7397783, -47.351424 -22.7396151))",amenity,university
Unipampa,"POLYGON ((-56.0396968 -28.628824, -56.0382645 -28.6282354, -56.0380711 -28.6286984, -56.0379865 -28.6288839, -56.0376852 -28.629608, -56.0391443 -28.63018, -56.0396968 -28.628824))",amenity,university
IFFar - Campus São Borja,"POLYGON ((-55.995667 -28.6665841, -55.993621 -28.6667612, -55.9937898 -28.6682626, -55.9951842 -28.668142, -55.995667 -28.6665841))",amenity,university
Faculdade Evangélica,"POLYGON ((-48.0868129 -15.8096966, -48.0866787 -15.8101245, -48.0863714 -15.8100172, -48.0865202 -15.8095986, -48.0868129 -15.8096966))",amenity,university
CESB,"POLYGON ((-56.0006605 -28.6630318, -55.9996144 -28.6628906, -55.999483 -28.6636861, -56.0000328 -28.6637284, -55.9999872 -28.6639802, -56.0004727 -28.664032, -56.0006605 -28.6630318))",amenity,university
C. Sagrado Coração de Jesus,"POLYGON ((-56.0075993 -28.6613102, -56.0065318 -28.6611972, -56.0064406 -28.6617573, -56.0071662 -28.661848, -56.0072024 -28.6615432, -56.0073848 -28.6615608, -56.0073926 -28.6614897, -56.0073982 -28.6614384, -56.0075779 -28.6614561, -56.0075824 -28.6614251, -56.0075993 -28.6613102))",amenity,university
E.E. Arneldo Matter,"POLYGON ((-56.0047106 -28.6480817, -56.002833 -28.647724, -56.0027472 -28.6490892, -56.0030101 -28.6491316, -56.0047106 -28.6480817))",amenity,university
E.M. Aparicio Marience,"POLYGON ((-55.9955294 -28.6467965, -55.9955187 -28.6466553, -55.9946309 -28.646427, -55.9946711 -28.6472273, -55.9948883 -28.6474768, -55.995237 -28.647159, -55.995229 -28.6468012, -55.9955294 -28.6467965))",amenity,university
UDESC Joinville,"POLYGON ((-48.8542651 -26.2518579, -48.8542089 -26.251835, -48.8542114 -26.2520425, -48.8541828 -26.2520432, -48.854114 -26.2520436, -48.8540702 -26.2520439, -48.8540771 -26.2522263, -48.8540803 -26.2528873, -48.854072 -26.2529408, -48.8540972 -26.2531673, -48.8540985 -26.2531867, -48.8541707 -26.2538277, -48.8541731 -26.2538496, -48.8541944 -26.2540404, -48.8542329 -26.2548493, -48.8562508 -26.2547213, -48.8562244 -26.2543015, -48.8562005 -26.2539202, -48.856146 -26.2530533, -48.8561279 -26.2525799, -48.8560556 -26.2524259, -48.8549752 -26.2520903, -48.8549592 -26.2521207, -48.8549483 -26.2521398, -48.8542651 -26.2518579))",amenity,university
