latitude,longitude,06-07,13-07,16-06,20-07,22-06,29-06
-23.58437884117647,-46.73877431764705,0,0,1,0,0,0
-25.086040099999998,-50.17643658,0,0,1,0,0,1
-21.701931476470588,-45.25624885294117,0,0,0,0,0,0
-28.686940150000005,-49.350092984999996,0,0,0,0,0,0
-5.5307178,-47.4807126,0,0,0,0,0,0
-5.52365342,-47.49212870000001,0,0,0,0,0,0
-5.52817788,-47.478952920000005,0,0,0,0,0,0
-5.52742842,-47.480067580000004,0,0,0,0,0,0
-5.526149640000001,-47.49441036,0,0,0,0,0,0
-5.52487112,-47.47714816,0,0,0,0,0,0
-28.459896175,-52.823093674999996,0,0,0,0,0,0
-15.601875080000003,-56.09277808,0,0,0,0,0,0
-15.592110511111109,-56.09202075555555,0,0,0,1,0,0
-15.602364039215686,-56.094716084313724,0,0,0,0,0,0
-15.59135708,-56.087964493333324,0,0,0,1,0,0
-15.591344920000001,-56.09043018000001,0,0,0,1,0,0
-15.60377794,-56.096754499999996,0,0,0,0,0,0
-15.590547280000001,-56.08735978,0,0,0,1,0,0
-15.622569641666665,-56.07572149999999,0,0,0,0,0,0
-23.018382588888887,-48.011715188888886,0,0,0,0,0,0
-29.55749214,-51.59144598,0,0,0,0,0,0
-22.687182884615385,-45.73038696153846,0,0,0,0,0,0
-27.10812548,-52.59852852,0,0,0,0,0,1
-28.273193720000002,-52.41280707999999,0,0,0,0,0,0
-23.54167382,-46.926791959999996,0,0,1,0,0,0
-7.0344114529411765,-37.2899619882353,0,0,0,0,0,0
-7.027053976470588,-37.27476998823529,0,0,0,0,0,0
-7.0151282,-37.28076476666667,0,0,0,0,0,0
-7.01728615882353,-37.283024005882346,0,0,0,0,0,0
-27.11033826,-52.626753840000006,0,0,0,0,0,1
-21.906573364285713,-47.61624553571429,0,0,0,0,0,0
-25.40743005337838,-49.21711266689189,0,0,0,0,0,0
-19.8924827,-43.9909089,0,0,0,0,0,0
-5.8158554577777775,-35.228894097777776,0,0,0,0,0,0
-22.12899022,-51.37250894,0,0,0,0,0,0
-19.8684423,-43.9877092,0,0,1,0,0,0
-20.018359800000002,-44.067900120000004,0,0,0,0,0,0
-5.183698,-37.35129202,1,0,0,0,0,0
-15.581414927272728,-56.07861430606061,0,0,1,1,0,0
-22.894492335714286,-43.11265282857143,0,0,0,0,0,0
-6.7597048200000005,-38.228973120000006,0,0,0,0,0,0
